id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Casco Antiguo,district_Cerro - Amate,district_Este - Alcosa - Torreblanca,district_Los Remedios,district_Macarena,district_Macarena - Norte,district_Nervión,district_Palmera - Bellavista,district_San Pablo - Santa Justa,district_Sur,district_Triana,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire vacation home,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,n_amenities,host_user_tenure_years
1360254768416428896,15779574,1462595377401308867,False,True,True,37.38685565595719,-5.99021599740473,4,2.0,1.0,2.0,131.5,2.0,1125.0,83,12,9,54,4.67,4,0.75,True,4.886582645426277,2.5649493574615367,2.302585092994046,0.5596157879354227,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341005,32.875,65.75,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,169.8590824889319,False,False,False,True,False,False,False,False,False,False,False,False,False,11.416666666666666,False,True,False,False,1.0,True,479.0,64.0,0.7161518689542115,184,True,False,False,28,12.083333333333334
18120912,3640880,1462635869000530806,True,True,True,37.38539,-6.00452,2,1.0,1.0,1.0,87.08,2.0,1125.0,202,382,53,255,4.91,1,3.41,True,4.478245492414424,5.948034989180646,3.9889840465642745,1.483874689458755,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,43.54,43.54,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,194.63991996478111,False,False,False,True,False,False,False,False,False,False,False,False,False,9.166666666666666,True,False,False,False,1.0,True,3359.0,10.0,0.7897530287404934,116,True,False,False,28,13.75
2995473,13654818,1462918419395406524,False,True,True,37.37641502846492,-5.973752506807657,2,1.5,1.0,2.0,57.5,2.0,14.0,117,41,18,108,4.73,1,1.57,True,4.069026754237811,3.737669618283368,2.9444389791664403,0.9439058989071284,0.6931471805599453,1.0986122886681098,0.9162907318741552,0.6931471805599453,28.75,28.75,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,157.40726308900523,False,False,False,False,False,False,False,False,False,False,True,False,False,12.083333333333334,True,False,False,False,0.0,True,781.0,30.0,2.107638617185303,3,True,False,False,26,12.25
45483266,368024952,1469742711336909882,False,True,True,37.39753,-5.99212,4,2.0,2.0,2.0,93.5,2.0,365.0,239,41,2,12,4.59,4,0.59,True,4.548599834499697,3.737669618283368,1.0986122886681098,0.4637340162321401,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,23.375,46.75,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,149.90203459799787,False,False,False,True,False,False,False,False,False,False,False,False,False,5.75,False,True,False,False,1.0,True,2099.0,25.0,1.7007174444870132,176,True,False,True,34,5.75
1527474671040662282,14958822,1462950888842680009,False,True,True,37.39321169999999,-5.994657999999999,3,2.0,2.0,2.0,104.0,2.0,365.0,323,28,28,168,4.82,225,3.43,True,4.653960350157523,3.367295829986474,3.367295829986474,1.4883995840570443,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.420534999272286,34.666666666666664,52.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,124.0135934103365,False,False,False,True,False,False,False,False,False,False,False,False,False,12.083333333333334,False,False,False,True,1.0,True,244.0,11.0,1.1888514177140157,141,True,False,True,26,12.083333333333334
843157327836382416,860055,1462514727131053246,False,True,True,37.39460178750824,-6.001739177488616,5,1.0,3.0,4.0,150.95,3.0,1125.0,254,7,0,0,4.43,25,0.18,True,5.023551519362802,2.0794415416798357,0.0,0.1655144384775733,1.3862943611198906,1.6094379124341005,0.6931471805599453,3.258096538021482,30.19,50.31666666666666,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,138.9705056719023,False,False,False,True,False,False,False,False,False,False,False,False,False,14.916666666666666,False,False,True,False,1.0,True,1170.0,814.0,1.418418874688068,102,True,False,False,18,14.916666666666666
11847427,5889301,1462692188142182436,False,True,True,37.3915,-5.99786,2,0.5,1.0,2.0,40.0,1.0,999.0,31,239,29,174,4.53,5,1.99,True,3.713572066704308,5.480638923341991,3.4011973816621555,1.095273387402595,0.6931471805599453,1.0986122886681098,0.4054651081081644,1.791759469228055,20.0,40.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,168.2172791613086,False,False,False,False,False,False,False,False,False,True,False,False,False,13.166666666666666,False,True,False,False,0.0,True,3596.0,88.0,0.9991862669979056,149,True,False,False,15,13.166666666666666
1617006917646225255,662331781,1463914500212917635,False,True,True,37.38809711584188,-5.989402383679739,4,1.0,1.0,1.0,58.0,1.0,365.0,300,2,2,12,4.5,25,2.0,True,4.07753744390572,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.258096538021482,14.5,58.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,169.5776077641185,False,False,False,False,False,False,False,False,False,True,False,False,False,1.5833333333333337,False,False,True,False,0.56,True,24.0,6.0,0.863145413268599,144,False,False,False,0,1.5833333333333337
1541297259166600566,488192997,1470197121778331185,False,True,True,37.39237,-5.99756,4,1.0,1.0,2.0,79.33,2.0,365.0,340,16,16,96,4.75,8,2.25,True,4.386143150185721,2.833213344056216,2.833213344056216,1.1786549963416462,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.1972245773362196,19.8325,39.665,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,148.51616850343655,False,False,False,True,False,False,False,False,False,False,False,False,False,3.5833333333333335,False,True,False,False,1.0,True,212.0,7.0,1.0920630335385424,143,True,False,False,6,3.5833333333333335
35226196,82047749,1466996177208935915,True,True,True,37.40331,-5.98918,2,1.0,1.0,1.0,142.0,1.0,20.0,149,19,0,0,4.79,10,0.22,True,4.962844630259907,2.995732273553991,0.0,0.1988508587451652,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.3978952727983707,71.0,142.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,109.35747973721305,False,False,False,False,False,False,True,False,False,False,False,False,False,5.583333333333333,False,True,False,False,0.9,True,2585.0,1327.0,2.3872053316991733,44,True,False,False,29,9.916666666666666
2570782,4697140,1462663498246148867,True,True,True,37.397911,-5.994136,3,1.0,2.0,2.0,126.0,3.0,1125.0,36,270,25,150,4.81,2,1.82,True,4.844187086458591,5.602118820879701,3.258096538021482,1.0367368849500225,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,42.0,42.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,154.94353251674707,False,False,False,True,False,False,False,False,False,False,False,False,False,13.416666666666666,False,True,False,False,1.0,True,4455.0,21.0,1.713206183294251,116,True,False,False,41,13.416666666666666
11269062,58492843,1466700990838023896,False,True,True,37.39869,-5.92422,3,1.0,1.0,2.0,77.0,1.0,59.0,89,204,11,66,4.72,3,1.64,True,4.356708826689592,5.3230099791384085,2.4849066497880004,0.9707789171582248,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,25.666666666666668,77.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,125.36148322227511,False,False,False,False,False,False,False,False,False,False,True,False,False,10.333333333333334,False,True,False,False,0.0,True,3736.0,30.0,6.614532877304034,2,True,False,False,22,10.333333333333334
1016492433915200679,56838814,1465929426681349068,True,True,True,37.401618754698326,-5.991310970367033,2,1.0,1.0,1.0,88.5,1.0,1125.0,352,22,1,6,4.59,31,0.7,True,4.4942386252808095,3.1354942159291497,0.6931471805599453,0.5306282510621704,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.4657359027997265,44.25,88.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,125.97268540278439,False,False,False,False,False,False,False,False,False,False,True,False,False,10.333333333333334,False,False,True,False,0.935483870967742,True,939.0,91.0,2.1602302473424406,88,True,False,False,25,10.333333333333334
3657248,18529879,1463055829456020603,True,True,True,37.38885,-5.99006,4,1.0,1.0,1.0,445.0,1.0,1125.0,347,18,0,0,5.0,3,0.13,True,6.100318952020064,2.9444389791664403,0.0,0.1222176327242492,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,111.25,445.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,169.5776077641185,False,False,False,False,True,False,False,False,False,False,False,False,False,11.916666666666666,False,True,False,False,1.0,True,4300.0,408.0,0.8870900278196509,171,True,False,False,26,11.916666666666666
15756330,94842213,1462858811321809150,False,True,True,37.39343,-5.9818,2,1.0,1.0,1.0,85.5,1.0,99.0,110,205,7,42,4.71,6,1.75,True,4.460144413937834,5.327876168789581,2.0794415416798357,1.01160091167848,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,42.75,85.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,118.39037892670157,False,False,False,True,False,False,False,False,False,False,False,False,False,9.75,False,True,False,False,1.0,True,3516.0,91.0,1.7582128815703264,25,True,False,False,50,9.75
1354272744452266850,533270581,1470394128609347713,False,True,True,37.39548,-5.98404,4,1.0,1.0,2.0,91.0,1.0,365.0,212,4,3,18,4.75,24,0.24,True,4.5217885770490405,1.6094379124341005,1.3862943611198906,0.2151113796169455,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.218875824868201,22.75,91.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,122.82801124555374,False,False,False,True,False,False,False,False,False,False,False,False,False,2.6666666666666665,False,False,True,False,0.9166666666666666,True,500.0,40.0,1.795653322318928,62,True,False,False,15,2.8333333333333335
45328307,11263265,1462860819817870948,False,True,True,37.38536,-5.99274,2,1.0,1.0,2.0,66.5,2.0,30.0,322,64,16,96,4.52,26,1.1,True,4.212127597878484,4.174387269895637,2.833213344056216,0.7419373447293773,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.295836866004329,33.25,33.25,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,169.8590824889319,False,False,False,True,False,False,False,False,False,False,False,False,False,12.166666666666666,False,False,True,False,1.0,True,1745.0,30.0,0.4394557950904296,71,True,False,False,17,12.416666666666666
41610605,983968,1462535042402576094,False,True,True,37.391853,-5.986783,2,1.0,1.0,2.0,80.0,1.0,99.0,195,11,1,6,4.18,10,0.2,True,4.394449154672439,2.4849066497880004,0.6931471805599453,0.1823215567939546,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.3978952727983707,40.0,80.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,122.82801124555374,True,False,False,False,False,False,False,False,False,False,False,False,False,14.833333333333334,False,True,False,False,1.0,True,1666.0,65.0,1.3287575344888691,140,True,False,False,50,14.833333333333334
1005802064271380061,115902348,1462908284537829152,True,True,True,37.3901556422754,-6.003669910132885,3,1.0,1.0,2.0,99.65,2.0,1125.0,168,11,10,60,4.91,3,0.42,True,4.611649152085801,2.4849066497880004,2.3978952727983707,0.3506568716131693,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,33.21666666666667,49.825,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,148.51616850343655,False,False,False,True,False,False,False,False,False,False,False,False,False,6.333333333333333,False,True,False,False,1.0,True,783.0,8.0,1.0629354279344836,13,True,False,False,19,9.333333333333334
1704363675393099282,91039666,1462850300435111586,True,True,True,37.38972,-5.98624,3,1.0,1.0,2.0,176.0,1.0,999.0,325,1,1,6,5.0,43,1.0,True,5.176149732573829,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.784189633918261,58.666666666666664,176.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,169.5776077641185,False,False,False,True,False,False,False,False,False,False,False,False,False,9.833333333333334,False,False,True,False,0.9534883720930232,True,1.0,1.0,1.190289796375668,178,True,True,True,40,9.833333333333334
1598433844018991347,11263265,1462860819817870948,False,True,True,37.3873217,-5.9983334,4,2.0,2.0,3.0,77.0,2.0,30.0,300,14,14,84,4.43,26,3.36,True,4.356708826689592,2.70805020110221,2.70805020110221,1.4724720573609429,1.0986122886681098,1.3862943611198906,1.0986122886681098,3.295836866004329,19.25,38.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,155.52946112591468,False,False,False,True,False,False,False,False,False,False,False,False,False,12.166666666666666,False,False,True,False,1.0,True,123.0,17.0,0.5549161034536872,166,True,False,False,5,12.416666666666666
44637565,589600,1462522798254721676,True,True,True,37.38981,-5.9872,5,1.5,2.0,3.0,164.81,2.0,1125.0,361,96,5,30,4.45,5,1.54,True,5.110842554513281,4.574710978503383,1.791759469228055,0.9321640810304452,1.0986122886681098,1.3862943611198906,0.9162907318741552,1.791759469228055,32.962,82.405,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,169.5776077641185,True,False,False,False,False,False,False,False,False,False,False,False,False,15.083333333333334,False,True,False,False,1.0,True,1869.0,58.0,1.1354100944410723,165,True,False,True,52,15.083333333333334
53000338,14958822,1462950888842680009,False,True,True,37.36696,-5.98737,5,1.0,2.0,3.0,123.5,1.0,1125.0,131,121,26,156,4.88,225,2.14,True,4.824305715904762,4.804021044733257,3.295836866004329,1.144222799920162,1.0986122886681098,1.3862943611198906,0.6931471805599453,5.420534999272286,24.7,123.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,116.60621707297119,False,False,False,True,False,False,False,False,False,False,False,False,False,12.083333333333334,False,False,False,True,1.0,True,1697.0,29.0,1.9097386111601309,11,True,True,False,38,12.083333333333334
16973053,113546787,1468173002000321235,False,True,True,37.38615,-5.98527,4,1.0,2.0,3.0,114.2,2.0,999.0,305,213,10,60,4.87,37,1.9,True,4.746669748261791,5.365976015021851,2.3978952727983707,1.0647107369924282,1.0986122886681098,1.3862943611198906,0.6931471805599453,3.6375861597263857,28.55,57.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,111.38231800712933,False,False,False,True,False,False,False,False,False,False,False,False,False,9.25,False,False,True,False,1.0,True,3367.0,81.0,1.0514481396002124,64,True,False,True,44,9.416666666666666
33768645,8864974,1462788938172057643,True,True,True,37.39101,-5.99311,2,1.0,1.0,1.0,61.5,2.0,1125.0,154,84,31,186,4.92,6,0.96,True,4.135166556742356,4.442651256490317,3.4657359027997265,0.6729444732424258,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,30.75,30.75,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,168.2172791613086,True,False,False,False,False,False,False,False,False,False,False,False,False,7.166666666666667,False,True,False,False,1.0,True,2618.0,13.0,0.976696910340287,229,True,False,True,47,12.75
1512399079600018562,716210147,1498663539268793072,True,True,True,37.3896337,-5.9922441,4,1.0,1.0,2.0,152.0,1.0,1125.0,57,15,15,90,4.93,2,2.17,True,5.030437921392435,2.772588722239781,2.772588722239781,1.1537315878891892,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,38.0,152.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,168.2172791613086,False,False,False,True,False,False,False,False,False,False,False,False,False,0.75,False,True,False,False,1.0,True,205.0,8.0,0.8602959174086666,246,True,False,False,49,0.8333333333333334
21760433,49873291,1465761854932410503,False,True,True,37.39917755126953,-5.991170883178711,8,2.0,4.0,4.0,191.0,1.0,365.0,78,261,28,168,4.74,36,2.49,True,5.2574953720277815,5.568344503761097,3.367295829986474,1.249901736214336,1.6094379124341005,1.6094379124341005,1.0986122886681098,3.610917912644224,23.875,191.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,149.90203459799787,False,True,False,False,False,False,False,False,False,False,False,False,False,9.166666666666666,False,False,True,False,1.0,True,3138.0,8.0,1.8982181574670585,123,True,False,True,40,10.583333333333334
896261577079758736,23559250,1462625739376384376,False,True,True,37.38555,-5.99859,6,2.0,3.0,5.0,249.0,1.0,365.0,324,19,2,12,4.79,49,0.57,True,5.521460917862246,2.995732273553991,1.0986122886681098,0.4510756193602167,1.3862943611198906,1.791759469228055,1.0986122886681098,3.912023005428146,41.5,249.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,155.52946112591468,False,False,False,True,False,False,False,False,False,False,False,False,False,11.583333333333334,False,False,True,False,1.0,True,999.0,269.0,0.3854060045107192,86,True,False,True,45,11.583333333333334
1394218624670580561,51048225,1462718488467525872,True,True,True,37.3991708,-5.9856234,4,1.0,1.0,2.0,71.5,2.0,999.0,349,31,25,150,4.58,111,2.16,True,4.283586561860629,3.4657359027997265,3.258096538021482,1.1505720275988207,0.6931471805599453,1.0986122886681098,0.6931471805599453,4.718498871295094,17.875,35.75,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,108.2422667405402,False,False,False,True,False,False,False,False,False,False,False,False,False,10.5,False,False,False,True,0.963963963963964,True,430.0,30.0,2.069980239811259,62,True,False,False,34,10.5
922965675102486239,446752842,1470012275470118590,True,True,True,37.39233,-5.98451,4,1.0,1.0,2.0,74.18,2.0,1125.0,284,168,52,255,4.79,1,4.69,True,4.319885238136032,5.1298987149230735,3.970291913552122,1.7387102481382395,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,18.545,37.09,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,122.82801124555374,False,False,False,True,False,False,False,False,False,False,False,False,False,4.333333333333333,True,False,False,False,1.0,True,1072.0,14.0,1.501860194938214,60,True,False,False,39,4.333333333333333
1320351724432408829,586461651,1463891603051580540,True,True,True,37.39168,-5.99711,7,2.0,2.0,5.0,138.6,1.0,120.0,157,6,4,24,5.0,6,0.42,True,4.938781190328272,1.9459101490553132,1.6094379124341005,0.3506568716131693,1.0986122886681098,1.791759469228055,1.0986122886681098,1.9459101490553132,19.8,138.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,168.2172791613086,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,False,True,False,False,1.0,True,430.0,34.0,1.0121829514922265,148,True,False,False,15,2.0
20581734,144100195,1468419027002544779,True,True,True,37.39354,-6.0005,4,1.0,1.0,2.0,63.91,1.0,1125.0,109,539,69,255,4.8,3,5.02,True,4.173001695045377,6.29156913955832,4.248495242049359,1.7950872593207297,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,15.9775,63.91,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,138.9705056719023,False,False,False,True,False,False,False,False,False,False,False,False,False,8.833333333333334,False,True,False,False,1.0,True,3218.0,18.0,1.2718077544689137,121,True,False,True,49,8.833333333333334
730199224407936059,165402689,1468605931015403889,False,True,True,37.397725466,-5.992432486,3,1.0,1.0,3.0,61.04,3.0,999.0,224,6,3,18,3.33,2,0.14,True,4.127779338308338,1.9459101490553132,1.3862943611198906,0.1310282624064041,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,20.346666666666668,20.346666666666668,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,149.90203459799787,False,False,False,True,False,False,False,False,False,False,False,False,False,8.416666666666666,False,True,False,False,1.0,True,1320.0,200.0,1.7162312895120315,164,True,False,False,40,8.416666666666666
1126874924474502291,468355642,1470111693923468577,False,True,True,37.38193,-5.98378,6,2.0,2.0,5.0,160.0,1.0,365.0,245,100,58,255,4.68,25,3.69,True,5.081404364984463,4.61512051684126,4.07753744390572,1.545432582458188,1.0986122886681098,1.791759469228055,1.0986122886681098,3.258096538021482,26.666666666666668,160.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,170.77764865370233,False,False,False,True,False,False,False,False,False,False,False,False,False,3.9166666666666665,False,False,True,False,1.0,True,813.0,7.0,1.108720188738986,25,True,False,True,47,3.9166666666666665
34114061,243698880,1463281427220762568,True,True,True,37.40002,-5.99044,2,1.0,1.0,1.0,54.44,1.0,1125.0,289,621,86,255,4.91,1,7.12,True,4.015301354881648,6.432940092739179,4.465908118654584,2.0943301541735866,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,27.22,54.44,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,149.90203459799787,False,False,False,True,False,False,False,False,False,False,False,False,False,7.25,True,False,False,False,1.0,True,2615.0,2.0,2.005005057151952,95,True,False,False,46,7.333333333333333
933129901020417609,524799385,1470360759665832727,False,True,True,37.38998298176769,-6.000556355598273,2,1.0,1.0,1.0,106.0,1.0,365.0,178,0,0,0,,4,0.0,True,4.672828834461906,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,53.0,106.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,148.51616850343655,False,False,False,False,False,False,False,False,False,False,False,False,True,2.9166666666666665,False,True,False,False,0.0,False,,,0.9029813169094852,82,True,False,False,23,2.9166666666666665
44056642,344783641,1463492057890461697,False,True,True,37.38627,-5.98567,4,1.0,1.0,2.0,106.0,1.0,1125.0,44,1,0,0,2.0,33,0.02,True,4.672828834461906,0.6931471805599453,0.0,0.0198026272961797,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.5263605246161616,26.5,106.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,111.38231800712933,False,False,False,False,False,False,False,False,False,True,False,False,False,6.083333333333333,False,False,True,False,0.0,True,1416.0,1416.0,1.0240216803027904,110,True,False,False,20,6.166666666666667
791796370889098520,132698376,1468326766043761683,True,True,True,37.3975034050511,-6.0000616456146805,2,1.0,1.0,1.0,591.0,2.0,1125.0,209,181,40,240,4.78,3,4.37,True,6.3835066348840055,5.204006687076795,3.713572066704308,1.6808279085207734,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,295.5,295.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,138.9705056719023,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,False,True,False,False,1.0,True,1241.0,14.0,1.6901768836803663,54,True,False,False,33,9.083333333333334
1392938665444260659,688343475,1470717527247414488,True,True,True,37.3910862,-5.9814471,6,2.0,3.0,6.0,125.0,2.0,1125.0,97,64,58,255,4.8,3,4.54,True,4.836281906951478,4.174387269895637,4.07753744390572,1.7119945007591924,1.3862943611198906,1.9459101490553132,1.0986122886681098,1.3862943611198906,20.833333333333332,62.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,143.15576607038975,False,False,False,True,False,False,False,False,False,False,False,False,False,1.1666666666666667,False,True,False,False,1.0,True,422.0,4.0,1.6163068675491874,42,True,False,False,17,1.1666666666666667
47793746,14958822,1462950888842680009,False,True,True,37.389591,-5.984641,4,1.0,1.0,1.0,73.5,1.0,1125.0,152,47,2,12,4.49,225,0.77,True,4.310799125385514,3.871201010907891,1.0986122886681098,0.5709795465857378,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.420534999272286,18.375,73.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,169.5776077641185,False,False,False,True,False,False,False,False,False,False,False,False,False,12.083333333333334,False,False,False,True,1.0,True,1840.0,278.0,1.2904938438600126,136,True,False,False,30,12.083333333333334
1542760677694457054,407463662,1463630233074938780,False,True,True,37.38591656590767,-6.004249267280102,3,1.0,1.0,2.0,146.0,1.0,365.0,362,14,14,84,4.64,2,1.85,True,4.990432586778736,2.70805020110221,2.70805020110221,1.0473189942805592,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,48.666666666666664,146.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,194.63991996478111,False,False,False,True,False,False,False,False,False,False,False,False,False,2.5833333333333335,False,True,False,False,1.0,True,226.0,34.0,0.7932787110662847,112,True,False,False,46,5.0
49846438,171815387,1463055353311201232,True,True,True,37.38715,-5.98597,2,1.0,1.0,1.0,91.33,3.0,1125.0,128,229,48,255,4.9,3,3.89,True,4.525369115784536,5.438079308923196,3.8918202981106265,1.5871923034867808,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,45.665,30.44333333333333,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,169.5776077641185,False,False,False,False,False,False,True,False,False,False,False,False,False,8.333333333333334,False,True,False,False,0.0,True,1766.0,5.0,1.0435339717815384,142,True,True,False,50,8.333333333333334
1166430516656211236,37040238,1462673926760217260,True,True,True,37.38843931681238,-6.008792401854112,2,1.0,1.0,1.0,75.5,2.0,1125.0,111,64,23,138,4.83,37,2.71,True,4.33729074083249,4.174387269895637,3.1780538303479458,1.3110318766193438,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.6375861597263857,37.75,37.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,158.5421792682428,False,False,False,True,False,False,False,False,False,False,False,False,False,9.583333333333334,False,False,True,False,1.0,True,707.0,25.0,1.2805502748036028,71,True,False,False,32,11.0
10760109,54719570,1465894004916622690,True,True,True,37.37618,-5.98261,2,1.0,1.0,2.0,46.89,2.0,1125.0,84,95,53,255,4.71,2,0.77,True,3.868906714354518,4.564348191467836,3.9889840465642745,0.5709795465857378,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,23.445,23.445,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,161.97163739819663,False,False,False,False,False,False,False,False,True,False,False,False,False,10.416666666666666,False,True,False,False,0.0,True,3696.0,5.0,1.4045760794435005,10,True,False,False,18,10.416666666666666
795085,3258098,1462624101546531742,True,True,True,37.38715,-5.99696,4,1.0,1.0,2.0,110.0,1.0,365.0,168,0,0,0,,22,0.0,True,4.709530201312334,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.1354942159291497,27.5,110.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,155.52946112591468,False,False,False,True,False,False,False,False,False,False,False,False,False,13.833333333333334,False,False,True,False,1.0,False,,,0.5092863082941039,180,True,False,False,9,13.833333333333334
1426091061243102481,172894482,1468677939917805438,False,True,True,37.38705,-5.9951723,14,6.0,6.0,9.0,658.5,1.0,365.0,128,29,29,174,4.93,54,2.51,True,6.491481972157369,3.4011973816621555,3.4011973816621555,1.2556160374777745,1.9459101490553132,2.302585092994046,1.9459101490553132,4.007333185232471,47.035714285714285,658.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,155.52946112591468,False,True,False,False,False,False,False,False,False,False,False,False,False,7.25,False,False,False,True,1.0,True,346.0,16.0,0.5047489445552066,176,True,True,True,36,8.333333333333334
51281713,371511284,1463549069759054740,False,True,True,37.37555,-6.01299,6,1.0,2.0,3.0,113.0,1.0,365.0,21,279,6,36,4.8,1,4.82,True,4.736198448394496,5.634789603169249,1.9459101490553132,1.7613002617433464,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,18.833333333333332,113.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,118.30174808339565,False,False,False,True,False,False,False,False,False,False,False,False,False,4.916666666666667,True,False,False,False,1.0,True,1734.0,56.0,1.6701311755221733,4,True,False,True,36,5.666666666666667
