id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Algiros,district_Benicalap,district_Benimaclet,district_Camins al Grau,district_Campanar,district_Ciutat Vella,district_El Pla del Real,district_Extramurs,district_Jesus,district_L'Eixample,district_L'Olivereta,district_La Saidia,district_Patraix,district_Poblats Maritims,district_Poblats de l'Oest,district_Poblats del Nord,district_Poblats del Sud,district_Quatre Carreres,district_Rascanya,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,n_amenities,host_user_tenure_years
48154,219476,1462512950298658048,True,True,True,Morvedre,39.48375,-0.37502,4,1.0,2.0,2.0,145.5,2.0,25.0,98,223,35,210,4.61,4,1.17,True,4.987025428457122,5.4116460518550396,3.58351893845611,0.7747271675523681,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.6094379124341003,36.375,72.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,161.30969935076695,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15.416666666666666,False,True,False,False,1.0,True,5742.0,18.0,1.5439633235545482,28,True,False,False,21,15.75
149715,5947,1462506514113160192,True,True,True,Cabanyal-Canyamelar,39.46746,-0.32813,10,4.0,5.0,7.0,485.0,1.0,9.0,258,344,43,255,4.67,1,1.89,True,6.186208623900494,5.84354441703136,3.784189633918261,1.0612565021243408,1.791759469228055,2.0794415416798357,1.6094379124341003,0.6931471805599453,48.5,485.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15.416666666666666,True,False,False,False,1.0,True,5458.0,11.0,4.143775118974537,41,True,False,True,62,17.416666666666668
165971,791187,1462529534006996224,True,True,True,La Roqueta,39.4679,-0.38206,5,1.0,1.0,3.0,211.2,1.0,10.0,97,612,47,255,4.88,12,3.37,True,5.357529226179882,6.418364935936212,3.871201010907891,1.4747630091074988,0.6931471805599453,1.3862943611198906,0.6931471805599453,2.5649493574615367,42.239999999999995,211.2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,177.47901924215373,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.916666666666666,False,False,True,False,1.0,True,5458.0,35.0,0.5421453239394541,38,True,False,True,38,14.916666666666666
182221,1315567,1462517272797878784,False,True,False,Aiora,39.46321169775777,-0.3432785962616763,5,1.0,2.0,5.0,352.2,3.0,11.0,149,10,1,6,4.6,2,0.08,True,5.867034468729805,2.3978952727983707,0.6931471805599453,0.07696104113612832,1.0986122886681098,1.791759469228055,0.6931471805599453,1.0986122886681098,70.44,117.39999999999999,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,179.7086202555393,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.666666666666666,False,True,False,False,1.0,True,3985.0,179.0,2.9305611509426317,31,True,False,True,62,14.666666666666666
193326,937597,1462533750280737024,True,True,True,Cabanyal-Canyamelar,39.47299020968316,-0.3289203845922382,2,1.0,1.0,2.0,75.0,1.0,1125.0,24,417,41,246,4.88,2,2.33,True,4.330733340286331,6.035481432524756,3.7376696182833684,1.2029723039923526,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,37.5,75.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.833333333333334,False,True,False,False,0.0,True,5365.0,34.0,4.081366021795503,68,False,False,False,55,14.833333333333334
225070,937597,1462533750280737024,True,True,True,Cabanyal-Canyamelar,39.47149687619153,-0.3311840597846388,1,1.0,1.0,3.0,80.0,1.0,1125.0,58,300,33,198,4.84,2,1.69,True,4.394449154672439,5.707110264748875,3.5263605246161616,0.9895411936137477,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,80.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.833333333333334,False,True,False,False,0.0,True,5321.0,15.0,3.876681012100095,69,False,False,False,54,14.833333333333334
250981,1315567,1462517272797878784,False,True,False,La Creu del Grau,39.46233,-0.34263,5,1.0,2.0,3.0,313.82,10.0,60.0,300,6,0,0,4.0,2,0.04,True,5.752001046926676,1.9459101490553132,0.0,0.039220713153281295,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,62.763999999999996,31.381999999999998,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155.40232850293668,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.666666666666666,False,True,False,False,1.0,True,4302.0,424.0,3.010395004962421,30,True,False,False,27,14.666666666666666
252608,1326001,1462542815388660736,False,True,True,La Xerea,39.47396,-0.37405,2,1.0,1.0,2.0,99.03,31.0,1125.0,88,4,0,0,4.5,1,0.02,False,4.605470140997089,1.6094379124341003,0.0,0.019802627296179712,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,49.515,3.194516129032258,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,168.5674487887497,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.666666666666666,True,False,False,False,1.0,True,5135.0,1770.0,0.4910268958675179,34,True,False,False,38,14.666666666666666
253764,1332880,1462543002718565632,False,True,True,Cabanyal-Canyamelar,39.466515,-0.325345,5,2.0,2.0,2.0,345.0,3.0,1125.0,32,85,16,96,4.52,3,0.49,True,5.846438775057725,4.454347296253507,2.833213344056216,0.3987761199573678,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,69.0,115.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.666666666666666,False,True,False,False,1.0,True,5216.0,25.0,4.390140837495954,14,True,False,True,46,14.666666666666666
260929,140702,1462509985895629312,True,True,True,Exposicio,39.47507,-0.36296,2,1.0,1.0,1.0,72.0,2.0,60.0,42,227,69,255,4.74,3,1.42,False,4.290459441148391,5.429345628954441,4.248495242049359,0.883767540168595,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,36.0,36.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,181.63563099466197,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.416666666666666,False,True,False,False,0.0,True,4812.0,28.0,1.281245178667546,4,False,False,True,51,16.0
273373,1387923,1462544463754451200,False,True,True,La Malva-Rosa,39.48183,-0.32578,10,2.0,4.0,14.0,586.0,3.0,365.0,270,167,22,132,4.56,6,0.98,True,6.375024819828097,5.123963979403259,3.1354942159291497,0.6830968447064438,1.6094379124341003,2.70805020110221,1.0986122886681098,1.9459101490553132,58.6,195.33333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,188.07043969364136,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.583333333333334,False,True,False,False,1.0,True,5137.0,18.0,4.534535906072762,18,True,True,True,35,14.583333333333334
308525,1504505,1462547640944740864,True,True,True,El Botanic,39.47328,-0.38588,3,1.0,1.0,2.0,124.41,2.0,1125.0,148,224,17,102,4.83,1,1.37,True,4.831588369835958,5.41610040220442,2.8903717578961645,0.8628899551470398,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,41.47,62.205,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,170.26948173141696,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14.416666666666666,True,False,False,False,1.0,True,4911.0,32.0,0.9041258595388972,46,True,False,True,47,14.5
313137,1610077,1462563034704581120,False,True,True,Russafa,39.46359,-0.37359,3,1.0,2.0,2.0,102.73,15.0,1125.0,155,82,4,120,4.74,1,0.53,True,4.6417913694437365,4.418840607796598,1.6094379124341003,0.4252677354043441,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,34.24333333333333,6.848666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.416666666666666,True,False,False,False,1.0,True,4615.0,164.0,0.739199535101121,59,True,False,False,26,14.416666666666666
323609,1332880,1462543002718565632,False,True,True,Cabanyal-Canyamelar,39.466515,-0.325345,5,2.0,2.0,3.0,286.0,3.0,1125.0,31,62,16,96,4.46,3,0.37,True,5.659482215759621,4.143134726391533,2.833213344056216,0.31481073984003355,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,57.2,95.33333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.666666666666666,False,True,False,False,1.0,True,4991.0,10.0,4.390140837495954,14,True,False,False,31,14.666666666666666
346695,1757298,1462577629196153088,True,True,True,El Carme,39.47917,-0.377,4,2.0,2.0,2.0,203.5,2.0,1125.0,268,761,83,255,4.85,1,4.38,True,5.320567975482857,6.635946555686647,4.430816798843313,1.682688374173693,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,50.875,101.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.333333333333334,True,False,False,False,1.0,True,5217.0,13.0,1.0325265471530132,56,True,False,False,50,14.333333333333334
361016,1145189,1462538188801535488,False,True,True,Arrancapins,39.46051,-0.38512,4,1.0,3.0,5.0,200.67,2.0,120.0,138,265,3,18,4.69,5,1.53,True,5.30663269815175,5.583496308781699,1.3862943611198906,0.9282193027394289,1.3862943611198906,1.791759469228055,0.6931471805599453,1.791759469228055,50.1675,100.335,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,147.40376972657177,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.75,False,True,False,False,1.0,True,5194.0,244.0,1.2897480961294872,19,True,False,True,30,14.75
411385,2048040,1462585048149379072,False,True,True,El Pilar,39.47252,-0.38299,4,1.0,2.0,2.0,205.5,2.0,10.0,39,318,42,252,4.63,1,1.87,True,5.330300412401088,5.765191102784844,3.7612001156935624,1.0543120297715298,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,51.375,102.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,171.4004456769209,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.166666666666666,True,False,False,False,1.0,True,5119.0,25.0,0.6439180681408646,50,True,False,False,37,14.166666666666666
421405,2095681,1462522184741409792,False,True,True,El Mercat,39.47381,-0.37669,1,1.0,1.0,1.0,63.0,2.0,1125.0,204,409,27,162,4.84,2,2.38,False,4.1588830833596715,6.016157159698354,3.332204510175204,1.2178757094949273,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,63.0,31.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.166666666666666,False,True,False,False,0.0,True,5159.0,40.0,0.4360590158977152,127,False,False,False,28,14.166666666666666
447232,211991268,1463187341610191104,False,True,True,El Mercat,39.47258,-0.37805,4,1.0,1.0,2.0,190.0,2.0,999.0,326,287,8,48,4.61,77,1.68,True,5.25227342804663,5.662960480135946,2.1972245773362196,0.9858167945227653,0.6931471805599453,1.0986122886681098,0.6931471805599453,4.356708826689592,47.5,95.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.833333333333333,False,False,False,True,1.0,True,5135.0,42.0,0.3337206903517933,161,True,False,False,18,7.833333333333333
467151,2319737,1462591921669249792,True,True,True,Benicalap,39.49225,-0.40044,3,1.0,1.0,3.0,116.46,10.0,1125.0,209,106,13,255,4.57,1,0.63,True,4.766097850094374,4.672828834461906,2.6390573296152584,0.48858001481867097,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,38.82,11.645999999999999,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172.45927309444534,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.083333333333334,True,False,False,False,1.0,True,5056.0,19.0,3.235518624220111,2,True,True,True,62,14.083333333333334
472858,2345188,1462592604117273856,True,True,False,La Carrasca,39.47574,-0.34483,1,1.0,1.0,1.0,47.9,10.0,210.0,237,73,19,255,4.86,2,0.55,True,3.8897773964808264,4.30406509320417,2.995732273553991,0.4382549309311553,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,47.9,4.79,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133.39866294087446,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.833333333333334,False,True,False,False,0.0,True,3964.0,31.0,2.7781648211061802,5,False,False,False,26,14.083333333333334
476415,2361433,1462523756770033152,False,True,True,Penya-Roja,39.46066,-0.35361,4,1.0,2.0,3.0,223.0,2.0,1125.0,112,46,5,30,4.8,2,0.41,True,5.4116460518550396,3.8501476017100584,1.791759469228055,0.3435897043900769,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,55.75,111.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,214.16078768929083,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.083333333333334,False,True,False,False,1.0,True,3363.0,32.0,2.20216362209651,9,True,False,True,41,14.083333333333334
478752,2370939,1462593298676639744,True,True,True,Sant Pau,39.49038,-0.40433,4,1.0,1.0,3.0,342.25,4.0,1125.0,282,263,16,128,4.95,1,1.54,True,5.83845904464808,5.575949103146316,2.833213344056216,0.9321640810304452,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,85.5625,85.5625,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148.3383274059366,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.083333333333334,True,False,False,False,1.0,True,5144.0,21.0,3.312593045107524,2,True,True,True,78,14.083333333333334
509829,2411133,1462524042025438720,False,True,True,Cami Fondo,39.46548,-0.35487,2,1.5,3.0,3.0,148.67,1.0,365.0,360,1,0,0,4.0,2,0.03,False,5.008432870541055,0.6931471805599453,0.0,0.0295588022415444,1.3862943611198906,1.3862943611198906,0.9162907318741551,1.0986122886681098,74.335,148.67,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,206.89491831502752,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.0,False,True,False,False,0.5,True,1124.0,1124.0,1.904087932765761,24,False,False,False,42,14.083333333333334
556620,2736688,1462525988964005376,True,True,True,Trinitat,39.48482805490139,-0.3685763429131575,1,1.5,1.0,1.0,46.64,10.0,30.0,47,218,19,255,4.93,2,1.48,True,3.8636727444870993,5.389071729816501,2.995732273553991,0.9082585601768908,0.6931471805599453,0.6931471805599453,0.9162907318741551,1.0986122886681098,46.64,4.664,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,169.24502556111293,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.0,False,True,False,False,0.0,True,4412.0,19.0,1.7874000419210156,4,False,False,False,33,14.0
579273,2849128,1462610605954988032,False,True,True,El Pilar,39.47227,-0.38272,3,1.0,1.0,1.0,91.5,2.0,1125.0,229,541,66,255,4.66,1,3.47,True,4.52720864451838,6.295266001439646,4.204692619390966,1.4973884086254776,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,30.5,45.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,171.4004456769209,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.916666666666666,True,False,False,False,1.0,True,4683.0,27.0,0.6108412719505817,57,False,False,False,43,13.916666666666666
595233,2940808,1462527161055444224,True,True,True,Sant Pau,39.47451,-0.4087,3,1.0,1.0,1.0,191.0,1.0,100.0,207,504,49,255,4.89,1,3.12,True,5.2574953720277815,6.22455842927536,3.912023005428146,1.415853163361435,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,63.666666666666664,191.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148.3383274059366,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.833333333333334,True,False,False,False,1.0,True,4853.0,18.0,2.8279031300764004,1,True,False,True,72,13.916666666666666
643644,3218281,1462528586714272256,True,True,True,Russafa,39.46052,-0.37771,3,1.0,1.0,2.0,191.0,2.0,30.0,9,90,12,72,4.91,1,0.56,True,5.2574953720277815,4.51085950651685,2.5649493574615367,0.44468582126144574,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,63.666666666666664,95.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.833333333333334,True,False,False,False,1.0,True,4841.0,39.0,1.0500081550871836,62,True,False,True,41,13.833333333333334
663047,3095064,1462618249651104256,True,True,True,Penya-Roja,39.46358,-0.35514,4,2.0,2.0,2.0,170.22,16.0,999.0,199,46,7,224,4.93,1,0.37,True,5.142949279314339,3.8501476017100584,2.0794415416798357,0.31481073984003355,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,42.555,10.63875,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,214.16078768929083,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.75,True,False,False,False,1.0,True,3753.0,32.0,1.947617318610638,6,True,False,True,46,13.833333333333334
672551,3410950,1462529776603749376,True,True,True,El Pilar,39.47409,-0.38381,10,2.0,4.0,9.0,475.67,2.0,6.0,249,379,37,222,4.84,1,2.3,True,6.166824427568385,5.940171252720432,3.6375861597263857,1.1939224684724346,1.6094379124341003,2.302585092994046,1.0986122886681098,0.6931471805599453,47.567,237.835,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,171.4004456769209,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.75,True,False,False,False,1.0,True,4944.0,30.0,0.7953666018381719,59,True,False,True,53,13.75
681002,3467642,1462630253489985536,False,True,True,Ciutat de les Arts i de les Ciencies,39.45875,-0.35764,2,1.0,1.0,1.0,91.0,1.0,1125.0,30,459,37,222,4.49,1,2.84,False,4.5217885770490405,6.131226489483141,3.6375861597263857,1.3454723665996355,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,45.5,91.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,195.82026672587082,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.75,True,False,False,False,0.0,True,4845.0,5.0,2.025617921656268,12,False,False,False,39,13.75
681925,3462415,1462630071545177600,True,True,True,El Mercat,39.47321,-0.38044,2,1.0,1.0,2.0,167.5,2.0,10.0,225,989,63,255,4.89,1,5.91,True,5.126935749792416,6.897704943128636,4.1588830833596715,1.9329696377795786,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,83.75,83.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.75,True,False,False,False,1.0,True,5024.0,19.0,0.5116108286605795,88,True,False,False,46,13.75
682219,219476,1462512950298658048,True,True,True,Sant Antoni,39.486785888671875,-0.375119000673294,2,1.0,1.0,2.0,137.0,2.0,10.0,17,78,10,60,4.53,4,0.48,True,4.927253685157205,4.3694478524670215,2.3978952727983707,0.3920420877760237,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341003,68.5,68.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,135.94652811722423,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15.416666666666666,False,True,False,False,1.0,True,4851.0,9.0,1.8803591422120591,11,True,False,False,39,15.75
688130,3512981,1462631363679363328,False,True,True,Mestalla,39.47291,-0.35376,7,2.0,4.0,6.0,189.15,1.0,150.0,348,82,1,6,4.79,1,0.5,False,5.247813234374268,4.418840607796598,0.6931471805599453,0.4054651081081644,1.6094379124341003,1.9459101490553132,1.0986122886681098,0.6931471805599453,27.021428571428572,189.15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,157.86308756105427,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.75,True,False,False,False,1.0,True,4967.0,342.0,1.9634806947365426,31,True,False,True,50,13.75
714886,3701192,1462637443172774912,False,True,True,El Perellonet,39.30459663088146,-0.2919724763911811,5,1.0,3.0,4.0,97.55,11.0,60.0,95,131,0,0,4.65,1,0.81,True,4.590564033598729,4.882801922586371,0.0,0.5933268452777344,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.6931471805599453,19.509999999999998,8.868181818181817,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,159.38673203960022,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.666666666666666,True,False,False,False,1.0,True,4854.0,634.0,19.757972936393195,2,False,False,False,52,13.666666666666666
720307,3717753,1462637837192088576,True,True,True,El Botanic,39.47573,-0.38542,2,1.0,1.0,1.0,85.67,2.0,10.0,158,363,26,156,4.47,1,2.29,True,4.462107803146254,5.8971538676367405,3.295836866004329,1.1908875647772805,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,42.835,42.835,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,170.26948173141696,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.666666666666666,True,False,False,False,1.0,True,4755.0,17.0,1.0163851729872713,44,False,False,False,32,13.666666666666666
760857,372326,1462511464852699648,True,True,True,El Mercat,39.47305,-0.38039,4,1.0,1.0,2.0,123.83,10.0,1125.0,162,171,8,160,4.92,2,1.18,True,4.826952811662959,5.147494476813453,2.1972245773362196,0.7793248768009976,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,30.9575,12.383,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11.916666666666666,False,True,False,False,1.0,True,4350.0,48.0,0.4959176590216495,91,True,False,False,47,15.333333333333334
762722,1332880,1462543002718565632,False,True,True,Cabanyal-Canyamelar,39.46751,-0.32652,5,2.0,2.0,3.0,345.0,3.0,1125.0,32,47,4,24,4.34,3,0.36,True,5.846438775057725,3.871201010907891,1.6094379124341003,0.3074846997479606,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,69.0,115.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.666666666666666,False,True,False,False,1.0,True,3952.0,67.0,4.28133929809545,26,True,False,False,18,14.666666666666666
772380,4075514,1462646716531727104,True,True,True,El Mercat,39.47391,-0.37675,2,1.0,1.0,1.0,130.0,2.0,1125.0,103,415,49,255,4.94,6,2.55,True,4.875197323201151,6.030685260261263,3.912023005428146,1.2669476034873244,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,65.0,65.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.583333333333334,False,True,False,False,1.0,True,4881.0,16.0,0.4475615394343892,128,True,False,False,53,13.583333333333334
776819,4096931,1462533570992093440,False,True,True,El Carme,39.47784,-0.38039,4,1.0,2.0,2.0,107.37,11.0,1125.0,259,451,4,88,4.76,11,2.76,True,4.685551297934904,6.113682179832232,1.6094379124341003,1.324418957401803,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.4849066497880004,26.8425,9.760909090909092,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.583333333333334,False,False,True,False,1.0,True,4898.0,84.0,0.9501219277647703,88,True,False,False,51,13.583333333333334
782199,3204897,1462528513556191232,False,True,True,El Grau,39.4608,-0.33432,1,1.0,1.0,1.0,64.91,11.0,1125.0,68,35,0,0,4.8,2,0.25,True,4.188290175064629,3.58351893845611,0.0,0.22314355131420976,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,64.91,5.90090909090909,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,164.70010195313208,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.666666666666666,False,True,False,False,0.0,True,4198.0,984.0,3.7430754859546798,53,True,False,False,32,13.833333333333334
782942,4075514,1462646716531727104,True,True,True,El Mercat,39.47384,-0.37677,2,1.0,1.0,1.0,150.71,2.0,1125.0,133,405,49,255,4.91,6,2.53,True,5.021970803760001,6.0063531596017325,3.912023005428146,1.2612978709452054,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,75.355,75.355,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.583333333333334,False,True,False,False,1.0,True,4803.0,16.0,0.4399615434980666,128,True,False,False,53,13.583333333333334
853840,2361433,1462523756770033152,False,True,True,El Mercat,39.47234,-0.3775,4,1.0,1.0,2.0,155.2,1.0,1125.0,85,122,15,90,4.71,2,0.89,True,5.051137237405586,4.812184355372417,2.772588722239781,0.636576829071551,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,38.8,155.2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14.083333333333334,False,True,False,False,1.0,True,4136.0,17.0,0.2902101291825324,153,True,False,False,30,14.083333333333334
