id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Arganzuela,district_Barajas,district_Carabanchel,district_Centro,district_Chamartín,district_Chamberí,district_Ciudad Lineal,district_Fuencarral - El Pardo,district_Hortaleza,district_Latina,district_Moncloa - Aravaca,district_Moratalaz,district_Puente de Vallecas,district_Retiro,district_Salamanca,district_San Blas - Canillejas,district_Tetuán,district_Usera,district_Vicálvaro,district_Villa de Vallecas,district_Villaverde,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room,property_type_Private room in bed and breakfast,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in bed and breakfast,property_type_Shared room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,n_amenities,host_user_tenure_years
1643516025791993784,109853331,1462895076654397184,True,True,True,40.38133,-3.612,4,1.0,1.0,2.0,145.0,1.0,365.0,338,10,10,60,5.0,13,3.8,True,4.983606621708336,2.3978952727983707,2.3978952727983707,1.5686159179138452,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.6390573296152584,36.25,145.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,136.20574541439686,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.916666666666667,False,False,True,False,1.0,True,89.0,15.0,8.71696901843147,3,True,False,False,38,9.416666666666666
1249199454976152864,421984912,1469915191969559296,False,True,True,40.46191,-3.6949,2,1.0,1.0,1.0,76.07,30.0,335.0,295,2,2,120,4.5,27,0.29,True,4.344714099789901,1.0986122886681098,1.0986122886681098,0.2546422183735807,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.332204510175204,38.035,2.5356666666666663,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,123.1374245851121,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.75,False,False,True,False,1.0,True,219.0,45.0,5.0722385434709905,10,True,False,True,35,4.75
38505613,40877988,1462685944001837056,False,True,True,40.41415,-3.70644,4,1.0,1.0,2.0,182.89,2.0,1125.0,294,277,48,255,4.71,165,3.37,True,5.214337752752762,5.627621113690637,3.8918202981106265,1.4747630091074988,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.111987788356544,45.7225,91.445,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238.82348334828518,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.75,False,False,False,True,1.0,True,2478.0,20.0,0.3698396697035039,180,True,False,True,35,10.833333333333334
626172858928961153,235843573,1469255364715731456,True,True,False,40.43521,-3.66728,3,1.0,1.0,2.0,103.85,1.0,365.0,244,393,86,255,4.83,5,7.91,True,4.652530757347929,5.976350909297934,4.465908118654584,2.187174241482718,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.791759469228055,34.61666666666667,103.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,154.53780959331093,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.333333333333333,False,True,False,False,1.0,True,1500.0,26.0,3.707651855641916,26,True,False,False,23,7.416666666666667
1419528181833650609,201975379,1469054005315276544,True,True,True,40.39297,-3.65951,2,1.0,1.0,1.0,70.0,1.0,365.0,82,80,71,255,4.84,4,6.11,True,4.2626798770413155,4.394449154672439,4.276666119016055,1.9615022438151497,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,35.0,70.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,100.39634461076228,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.75,False,True,False,False,0.0,True,403.0,28.0,4.591849089719082,13,True,False,False,27,7.916666666666667
4596254,5239042,1462676092634136576,False,True,True,40.41058,-3.70217,4,1.0,1.0,2.0,92.0,1.0,1125.0,208,333,37,222,4.52,19,2.39,True,4.532599493153256,5.811140992976701,3.6375861597263857,1.220829921392359,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.995732273553991,23.0,92.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169.21558088303152,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.333333333333334,False,False,True,False,1.0,True,4197.0,26.0,0.7052653161465232,248,True,False,False,33,13.25
683320021259871677,102812782,1467233635170541568,False,True,True,40.40318137280059,-3.699074169297304,2,1.0,2.0,2.0,13.97,90.0,1125.0,352,0,0,0,,2,0.0,False,2.706048198431537,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,6.985,0.1552222222222222,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136.53245766747477,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,False,True,False,False,1.0,False,,,1.5662911664763344,15,False,False,False,20,9.583333333333334
42014093,71137764,1462794252624802560,False,True,True,40.43893,-3.64568,1,1.5,1.0,1.0,44.33,6.0,1125.0,325,28,11,132,4.75,6,0.4,True,3.813969064952758,3.367295829986474,2.4849066497880004,0.3364722366212129,0.6931471805599453,0.6931471805599453,0.9162907318741552,1.9459101490553132,44.33,7.388333333333333,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.23126933573884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.083333333333334,False,True,False,False,0.0,True,2130.0,18.0,5.5006279494938255,2,True,False,False,31,10.083333333333334
599870777970542330,452654155,1463737365298469120,False,True,True,40.418617,-3.70986,4,1.0,1.0,1.0,136.0,1.0,365.0,269,132,33,198,4.66,7,2.61,False,4.919980925828125,4.890349128221754,3.5263605246161616,1.2837077723447896,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0794415416798357,34.0,136.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183.1172380313284,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.166666666666667,False,True,False,False,0.2857142857142857,True,1527.0,25.0,0.5513720225867523,150,True,False,False,32,4.166666666666667
1126720654380894662,570346256,1470534408812549632,False,True,True,40.42592388173168,-3.6836525899339,5,2.0,2.0,4.0,112.79,14.0,365.0,316,48,10,255,4.44,1,1.79,True,4.734354644368917,3.8918202981106265,2.3978952727983707,1.0260415958332745,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.6931471805599453,22.558,8.056428571428572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,247.44110213305777,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1666666666666665,True,False,False,False,1.0,True,814.0,19.0,1.9844609831133029,20,True,False,True,34,2.1666666666666665
1628275739462060037,285629718,1570145419671823360,False,True,True,40.44866,-3.69818,5,1.0,2.0,4.0,188.5,2.0,365.0,343,10,10,60,4.7,1,4.69,True,5.244389024522481,2.3978952727983707,2.3978952727983707,1.7387102481382395,1.0986122886681098,1.6094379124341005,0.6931471805599453,0.6931471805599453,37.7,94.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,122.93993528842715,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,True,False,False,False,1.0,True,73.0,16.0,3.574460949801069,33,True,False,True,34,6.833333333333333
1257055504762186743,481066735,1470166399761521920,False,True,True,40.394751541416504,-3.664403344442631,4,1.0,2.0,4.0,186.0,1.0,90.0,260,1,0,0,3.0,20,0.07,True,5.231108616854587,0.6931471805599453,0.0,0.0676586484738148,1.0986122886681098,1.6094379124341005,0.6931471805599453,3.044522437723423,46.5,186.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,117.70444611508256,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.6666666666666665,False,False,True,False,1.0,True,457.0,457.0,4.139833222862623,17,True,False,True,34,3.6666666666666665
34863945,13011948,1462900971120085760,False,True,True,40.44773,-3.70487,2,1.0,1.0,1.0,399.5,2.0,2.0,89,0,0,0,,1,0.0,False,5.992713766508414,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,199.75,199.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,133.8057525022639,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.083333333333333,True,False,False,False,1.0,False,,,3.4404512404546206,40,True,False,False,9,12.25
1329763567430427339,251333188,1469332035831924224,False,True,True,40.40553330834962,-3.679361717670599,10,2.0,4.0,6.0,343.67,3.0,1125.0,345,1,0,0,5.0,8,0.06,True,5.842587437533383,0.6931471805599453,0.0,0.0582689081239757,1.6094379124341005,1.9459101490553132,1.0986122886681098,2.1972245773362196,34.367000000000004,114.55666666666669,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,133.58205090485302,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.75,False,True,False,False,1.0,True,528.0,528.0,2.4187929180543875,27,True,False,False,30,7.166666666666667
1436819052071297676,6365055,1462704565643163904,True,True,True,40.3878528,-3.6986425,3,2.0,2.0,2.0,122.83,4.0,99.0,168,22,22,176,4.91,11,2.42,True,4.818909657227008,3.1354942159291497,3.1354942159291497,1.229640551074514,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.4849066497880004,40.943333333333335,30.7075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,109.50658139629022,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0,False,False,True,False,1.0,True,282.0,47.0,3.2482731765297435,19,True,False,True,45,13.083333333333334
1697212035695957055,1697211828186885514,1697212036456308224,False,True,False,40.3868728,-3.7052092,4,1.0,1.0,3.0,127.81,1.0,365.0,342,0,0,0,,8,0.0,True,4.858338450407997,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,2.1972245773362196,31.9525,127.81,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,110.47509959645151,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,True,False,False,1.0,False,,,3.32989153102404,21,True,False,False,25,0.0
1355119408724700306,40319398,1465601092573928704,True,True,True,40.44693,-3.70158,3,1.0,1.0,2.0,178.5,2.0,365.0,347,7,7,42,5.0,2,1.2,True,5.190175207928333,2.0794415416798357,2.0794415416798357,0.7884573603642702,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,59.5,89.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,122.93993528842715,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,False,True,False,False,1.0,True,184.0,29.0,3.3555680723370584,28,True,False,True,32,10.833333333333334
1234030685251806222,5012713,1462670707583904000,False,True,True,40.4104311,-3.7054366,4,1.0,3.0,3.0,216.9,10.0,300.0,179,8,2,40,5.0,11,0.39,True,5.384036241950574,2.1972245773362196,1.0986122886681098,0.3293037471426004,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.4849066497880004,54.225,21.69,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169.21558088303152,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.333333333333334,False,False,True,False,1.0,True,622.0,192.0,0.7216165769857759,209,True,False,False,29,13.333333333333334
1404258703546965561,661816734,1470661364663577344,False,True,True,40.4331901680321,-3.732397088300433,1,0.0,1.0,1.0,24.23,30.0,60.0,187,0,0,0,,212,0.0,False,3.2280337626529665,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,5.3612921657094255,24.23,0.8076666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,123.00968899811254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.5833333333333337,False,False,False,True,0.0047169811320754,False,,,3.03005057646692,10,True,False,False,8,1.5833333333333337
860536729974588749,30256733,1465445353156942080,False,True,True,40.46234,-3.70187,6,1.0,2.0,3.0,148.0,1.0,1125.0,197,233,83,255,4.85,29,6.65,True,5.003946305945459,5.455321115357702,4.430816798843313,2.0347056478384444,1.0986122886681098,1.3862943611198906,0.6931471805599453,3.4011973816621555,24.666666666666668,148.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,122.90363677961585,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.916666666666666,False,False,True,False,1.0,True,1060.0,24.0,5.066450476848989,13,True,False,True,38,11.166666666666666
7677127,23849920,1465279496494679552,True,True,True,40.41023,-3.69859,3,1.0,3.0,3.0,75.89,31.0,1124.0,325,32,1,62,4.78,4,0.24,True,4.342375829044089,3.49650756146648,0.6931471805599453,0.2151113796169455,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.6094379124341005,25.296666666666667,2.4480645161290324,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169.21558088303152,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.833333333333334,False,True,False,False,1.0,True,3955.0,336.0,0.8533842600470588,191,True,False,True,41,11.583333333333334
1036793254794465805,492280007,1470216649629701888,False,True,True,40.47324186916274,-3.662274703704833,3,1.0,1.0,2.0,129.17,6.0,365.0,312,17,7,84,4.76,3,0.55,True,4.868841288478369,2.8903717578961645,2.0794415416798357,0.4382549309311553,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,43.056666666666665,21.528333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,102.37208323351422,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.4166666666666665,False,True,False,False,1.0,True,941.0,95.0,7.192831304442081,3,True,False,True,39,3.4166666666666665
1277981942202831642,376377623,1469767325398129408,True,True,True,40.438090296915114,-3.636657892806211,4,1.0,1.0,2.0,126.0,2.0,1125.0,144,73,46,255,4.88,4,3.85,False,4.844187086458591,4.30406509320417,3.8501476017100584,1.5789787049493915,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341005,31.5,63.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,138.75053647771975,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.416666666666667,False,True,False,False,1.0,True,577.0,31.0,6.1565782289968105,11,True,False,True,39,5.583333333333333
1512228790083791344,518331793,1470332092513295360,False,True,True,40.4618668,-3.7043415,2,3.0,1.0,1.0,32.0,1.0,1125.0,37,66,66,255,4.39,82,7.44,True,3.49650756146648,4.204692619390966,4.204692619390966,2.1329823086078656,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.418840607796598,16.0,32.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,122.90363677961585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0,False,False,False,True,0.048780487804878,True,275.0,32.0,5.011409057579194,28,False,False,True,24,3.0
847583938183763901,488192997,1470197121778331136,False,True,True,40.42776735961758,-3.7073139758925735,4,1.0,1.0,2.0,164.0,2.0,365.0,335,137,29,174,4.64,10,3.47,True,5.10594547390058,4.927253685157205,3.4011973816621555,1.4973884086254776,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.3978952727983707,41.0,82.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.94637586523328,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.5833333333333335,False,True,False,False,1.0,True,1194.0,30.0,1.255268873326035,55,True,False,False,29,3.5833333333333335
42887852,129000409,1462937248626762752,False,True,True,40.39228,-3.66344,4,1.0,1.0,2.0,130.0,1.0,45.0,323,22,8,48,4.64,40,0.31,True,4.875197323201151,3.1354942159291497,2.1972245773362196,0.2700271372130601,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.713572066704308,32.5,130.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,100.39634461076228,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,False,True,False,1.0,True,2117.0,35.0,4.371792718515273,6,True,False,True,34,9.083333333333334
1187438119398461057,546279500,1470445001975532544,False,True,True,40.34917854087843,-3.6879558953772857,4,1.0,1.0,3.0,123.0,1.0,999.0,304,33,19,114,4.61,10,1.42,False,4.820281565605037,3.5263605246161616,2.995732273553991,0.883767540168595,0.6931471805599453,1.3862943611198906,0.6931471805599453,2.3978952727983707,30.75,123.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,120.84358785759835,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5833333333333335,False,True,False,False,1.0,True,703.0,58.0,7.637983487722415,5,True,False,False,33,2.5833333333333335
9646543,49876674,1462714456284836864,False,True,True,40.40907,-3.73892,7,1.0,2.0,4.0,114.89,31.0,500.0,364,138,0,0,4.75,1,1.08,True,4.7526414653463,4.9344739331306915,0.0,0.7323678937132266,1.0986122886681098,1.6094379124341005,0.6931471805599453,0.6931471805599453,16.412857142857142,3.706129032258064,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,107.31241916893052,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.5,True,False,False,False,1.0,True,3858.0,606.0,3.095106508859929,7,False,False,False,59,10.5
872905996653485769,31772865,1465466807401392640,False,True,True,40.43077261930293,-3.702435133945832,2,1.0,1.0,1.0,140.0,2.0,999.0,317,19,8,48,4.63,74,0.76,True,4.948759890378168,2.995732273553991,2.1972245773362196,0.5653138090500605,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.31748811353631,70.0,70.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,164.4632678077784,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,False,False,False,True,1.0,True,757.0,22.0,1.5579741538895049,69,True,False,True,34,11.083333333333334
1025323863308919791,349366638,1469695024230406656,True,True,True,40.41371427268532,-3.7173211663604246,2,1.0,1.0,3.0,118.11,6.0,330.0,202,16,3,36,4.94,1,0.58,True,4.78004743589281,2.833213344056216,1.3862943611198906,0.4574248470388754,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,59.055,19.685,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152.2013888594848,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5833333333333335,True,False,False,False,1.0,True,843.0,16.0,1.1950196836508211,27,False,True,True,44,6.0
32414144,218234159,1463201847857742592,True,True,True,40.45302,-3.70387,2,1.0,1.0,1.0,112.5,2.0,1125.0,74,101,31,186,4.89,7,1.13,True,4.7318028369214575,4.624972813284271,3.4657359027997265,0.7561219797213337,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0794415416798357,56.25,56.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,133.8057525022639,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.666666666666667,False,True,False,False,0.8571428571428571,True,2684.0,16.0,4.027484600543423,31,True,False,False,33,7.666666666666667
862842416332380210,499324651,1470245904487474944,True,True,True,40.40869,-3.71445,2,1.0,1.0,1.0,156.0,1.0,999.0,345,22,6,36,4.82,2,0.6,True,5.056245805348308,3.1354942159291497,1.9459101490553132,0.4700036292457355,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,78.0,156.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183.1172380313284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.25,False,True,False,False,1.0,True,1117.0,47.0,1.2752342315425766,26,True,False,True,37,3.3333333333333335
1709445558262242552,438136382,1469979899173796608,False,True,True,40.4594002,-3.701334,2,1.0,1.0,1.0,94.7,30.0,365.0,364,0,0,0,,375,0.0,True,4.5612182984589085,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.929589143389895,47.35,3.1566666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,122.90363677961585,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.416666666666667,False,False,False,True,1.0,False,,,4.741521377651552,53,False,False,True,17,4.416666666666667
1366098272899555518,104074056,1467249343035109376,True,True,True,40.433467,-3.7091665,2,1.0,1.0,2.0,118.63,21.0,365.0,137,4,0,0,5.0,2,0.26,True,4.784403646182813,1.6094379124341005,0.0,0.2311117209633866,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,59.315,5.649047619047619,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,142.23065760767193,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.083333333333333,False,True,False,False,1.0,True,479.0,458.0,1.9081461305796663,31,True,False,False,31,9.583333333333334
928963163008333271,106591951,1462886966551722752,False,True,True,40.42714,-3.69661,4,2.0,2.0,2.0,193.14,28.0,365.0,323,2,0,0,5.0,50,0.08,True,5.26857954828408,1.0986122886681098,0.0,0.0769610411361283,1.0986122886681098,1.0986122886681098,1.0986122886681098,3.9318256327243257,48.285,6.897857142857142,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,192.28032784588626,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.5,False,False,True,False,1.0,True,731.0,424.0,1.3009174284141178,22,True,True,True,37,9.5
3428310,17279710,1463006375065422080,True,True,True,40.40846,-3.69586,4,1.0,1.0,2.0,152.0,3.0,730.0,311,118,22,132,4.84,1,0.83,True,5.030437921392435,4.77912349311153,3.1354942159291497,0.6043159668533296,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,38.0,50.666666666666664,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169.21558088303152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.916666666666666,True,False,False,False,1.0,True,4285.0,18.0,1.145380201564167,29,True,False,True,50,11.916666666666666
19867197,11758246,1462872386752901120,False,True,True,40.42337,-3.70196,4,1.0,1.0,2.0,183.0,1.0,999.0,337,204,49,255,4.65,1,1.9,True,5.214935757608986,5.3230099791384085,3.912023005428146,1.0647107369924282,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,45.75,183.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.94637586523328,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.916666666666666,True,False,False,False,1.0,True,3236.0,24.0,0.7469715265162634,235,True,False,False,40,12.333333333333334
956670040954879623,531495438,1470387199988803584,True,False,True,40.39345708873588,-3.7259367459112345,4,1.0,2.0,3.0,98.0,15.0,365.0,336,25,9,255,4.88,1,0.79,True,4.59511985013459,3.258096538021482,2.302585092994046,0.5822156198526637,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,24.5,6.533333333333333,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.57340436336078,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.8333333333333335,True,False,False,False,1.0,True,962.0,48.0,3.201640995294111,22,True,False,True,29,2.8333333333333335
859155652059754140,305260999,1469562949007458304,False,True,True,40.42355413120107,-3.710833825170994,7,2.0,3.0,4.0,226.0,1.0,1125.0,284,222,56,255,4.82,28,6.48,True,5.424950017481403,5.407171771460119,4.04305126783455,2.012232791986386,1.3862943611198906,1.6094379124341005,1.0986122886681098,3.367295829986474,32.285714285714285,226.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.94637586523328,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,False,False,True,False,1.0,True,1036.0,25.0,0.958429790273645,136,True,False,True,60,6.583333333333333
903008661047449919,433686660,1469962815284880640,False,True,True,40.4281649,-3.7045083,2,1.0,1.0,1.0,116.5,2.0,1125.0,312,69,11,66,4.48,7,1.86,True,4.7664383335842135,4.248495242049359,2.4849066497880004,1.0508216248317612,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0794415416798357,58.25,58.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.94637586523328,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,False,True,False,False,0.5714285714285714,True,1120.0,36.0,1.2651408072357857,93,False,False,False,15,4.5
22043848,160967778,1468565939287870720,True,True,True,40.41891,-3.70227,3,1.0,1.0,1.0,129.17,4.0,99.0,130,187,10,80,4.81,4,1.8,True,4.868841288478369,5.236441962829949,2.3978952727983707,1.0296194171811583,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,43.056666666666665,32.2925,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238.82348334828518,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5,False,True,False,False,1.0,True,3126.0,17.0,0.2679996766432531,186,True,False,False,25,8.5
