id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Ciutat Vella,district_Eixample,district_Gràcia,district_Horta-Guinardó,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Martí,district_Sants-Montjuïc,district_Sarrià-Sant Gervasi,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in hostel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,host_user_tenure_years
18674,71615,1462508358342834944,False,True,True,41.40556,2.17262,8,2.0,3.0,5.0,409.0,1.0,999.0,123,59,9,54,4.41,20,0.37,True,6.016157159698354,4.0943445622221,2.302585092994046,0.31481073984003355,1.3862943611198906,1.791759469228055,1.0986122886681098,3.044522437723423,51.125,409.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,266.8418102833836,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.416666666666666,False,False,True,False,1.0,True,4784.0,35.0,2.046951831234084,16.416666666666668
23197,90417,1462509351463595776,True,True,True,41.41243172529066,2.219750335269476,5,2.0,3.0,4.0,388.0,2.0,1125.0,239,99,11,66,4.84,1,0.53,True,5.963579343618446,4.605170185988092,2.4849066497880004,0.4252677354043441,1.3862943611198906,1.6094379124341003,1.0986122886681098,0.6931471805599453,77.6,194.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,183.7339285630479,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.416666666666666,True,False,False,False,1.0,True,5588.0,25.0,5.094047714682446,16.25
34981,73163,1462508447204147200,True,True,True,41.37978,2.17623,9,3.0,4.0,6.0,397.13,1.0,1125.0,329,304,37,222,4.59,2,1.59,True,5.986778585117268,5.720311776607412,3.6375861597263857,0.9516578757114464,1.6094379124341003,1.9459101490553132,1.3862943611198906,1.0986122886681098,44.12555555555556,397.13,True,False,False,False,True,False,False,False,False,False,False,False,False,False,222.89796522457144,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.416666666666666,False,True,False,False,1.0,True,5751.0,37.0,1.0597853516384532,16.416666666666668
36763,158596,1462511238526662656,False,True,True,41.38037,2.19272,1,1.0,1.0,1.0,43.24,31.0,65.0,38,108,0,0,4.79,1,0.6,False,3.7896293572140793,4.6913478822291435,0.0,0.4700036292457355,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,43.24,1.3948387096774195,False,False,True,False,True,False,False,False,False,False,False,False,False,False,142.8286473315376,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.5,True,False,False,False,0.0,True,5391.0,932.0,2.158809520107884,15.916666666666666
40983,177617,1462511822388459264,True,True,True,41.39631,2.16832,4,1.0,1.0,2.0,226.13,1.0,364.0,289,450,56,255,4.56,5,2.46,True,5.425522540783325,6.111467339502679,4.04305126783455,1.2412685890696329,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.791759469228055,56.5325,226.13,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15.416666666666666,False,True,False,False,0.4,True,5495.0,13.0,0.991022088023652,15.916666666666666
71520,366428,1462516722092106496,False,True,True,41.41841,2.13307,9,3.5,3.0,5.0,417.8,5.0,28.0,363,1,0,0,5.0,1,0.01,True,6.037393478996382,0.6931471805599453,0.0,0.009950330853168083,1.3862943611198906,1.791759469228055,1.5040773967762742,0.6931471805599453,46.422222222222224,83.56,True,False,False,False,False,False,True,False,False,False,False,False,False,False,164.41813110512754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.333333333333334,True,False,False,False,1.0,True,5488.0,5488.0,4.546575659210236,15.333333333333334
71553,366654,1462511435656904192,False,True,True,41.39705,2.17469,2,1.5,1.0,1.0,275.5,2.0,1125.0,167,86,2,12,4.25,2,0.46,True,5.6222108209623896,4.465908118654584,1.0986122886681098,0.3784364357202451,0.6931471805599453,0.6931471805599453,0.9162907318741551,1.0986122886681098,137.75,137.75,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.333333333333334,False,True,False,False,1.0,True,5576.0,24.0,1.1872146910505235,15.333333333333334
71736,368317,1462516745418595072,False,True,True,41.38174,2.16663,5,1.0,4.0,4.0,107.61,31.0,730.0,361,10,0,0,3.88,10,0.05,True,4.687763484291945,2.3978952727983707,0.0,0.04879016416943201,1.6094379124341003,1.6094379124341003,0.6931471805599453,2.3978952727983707,21.522,3.471290322580645,True,False,False,False,True,False,False,False,False,False,False,False,False,False,147.34113550934208,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.333333333333334,False,True,False,False,1.0,True,5534.0,762.0,0.6504693145130926,15.333333333333334
72436,375625,1462511481641845760,True,True,True,41.39909,2.20733,3,1.0,1.0,2.0,209.0,1.0,28.0,245,1194,210,255,4.75,6,8.28,True,5.3471075307174685,7.085901464365611,5.351858133476067,2.2278615467981093,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,69.66666666666667,209.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,206.6348677909365,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.333333333333334,False,True,False,False,1.0,True,4335.0,12.0,3.4824410325237354,15.333333333333334
75411,400154,1462517455599259648,True,True,True,41.40682,2.18649,3,1.0,3.0,3.0,179.67,3.0,330.0,105,151,28,168,4.55,10,0.86,True,5.196672162785836,5.0238805208462765,3.367295829986474,0.6205764877251099,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.3978952727983707,59.88999999999999,59.88999999999999,True,False,False,False,False,False,False,False,False,False,False,True,False,False,146.51213292603208,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.25,False,True,False,False,1.0,True,5290.0,16.0,2.6248481394673795,15.333333333333334
80004,431839,1462518278115621632,True,True,True,41.37371,2.16706,5,1.0,3.0,3.0,156.11,7.0,1125.0,33,220,18,252,4.7,1,1.2,True,5.056946196959506,5.3981627015177525,2.9444389791664403,0.7884573603642702,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,31.222,22.301428571428573,True,False,False,False,False,False,False,False,False,False,False,False,True,False,244.40874969962195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.25,True,False,False,False,1.0,True,5518.0,23.0,1.527671476250033,15.25
89776,3556337,1462530585781598720,True,True,True,41.39224,2.17806,3,1.0,1.0,2.0,217.0,2.0,999.0,279,467,52,255,4.79,89,2.62,True,5.384495062789089,6.148468295917647,3.970291913552122,1.2864740258376797,0.6931471805599453,1.0986122886681098,0.6931471805599453,4.499809670330265,72.33333333333333,108.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.75,False,False,False,True,1.0,True,5348.0,29.0,0.9552110862762189,13.75
110041,396363,1462517371974690816,False,True,True,41.40271,2.16646,4,1.0,1.0,2.0,207.0,1.0,1125.0,351,106,14,84,4.26,42,0.62,True,5.337538079701318,4.672828834461906,2.70805020110221,0.4824261492442927,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.7612001156935624,51.75,207.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,198.74040682901872,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.25,False,False,True,False,1.0,True,5099.0,63.0,1.7117276368162142,15.333333333333334
112538,567180,1462512697602677504,True,True,True,41.40653,2.1746,8,2.0,3.0,6.0,414.0,1.0,100.0,174,161,22,132,4.5,6,0.88,True,6.028278520230698,5.087596335232384,3.1354942159291497,0.6312717768418579,1.3862943611198906,1.9459101490553132,1.0986122886681098,1.9459101490553132,51.75,414.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,266.8418102833836,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.083333333333334,False,True,False,False,1.0,True,5490.0,17.0,2.185241415621266,15.083333333333334
135513,664196,1462525426018596608,True,True,True,41.39787,2.20429,6,1.5,3.0,3.0,310.51,1.0,330.0,234,225,37,222,4.74,1,1.26,True,5.741431440440958,5.420534999272286,3.6375861597263857,0.8153648132841945,1.3862943611198906,1.3862943611198906,0.9162907318741551,0.6931471805599453,51.751666666666665,310.51,True,False,False,False,False,False,False,False,False,False,False,True,False,False,206.6348677909365,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.916666666666666,True,False,False,False,1.0,True,5384.0,12.0,3.196722858394804,15.0
136670,610674,1462523480473217024,True,True,True,41.38832,2.12201,1,1.0,1.0,1.0,51.12,32.0,1125.0,363,150,7,255,4.64,3,0.84,True,3.953548752256644,5.017279836814924,2.0794415416798357,0.6097655716208943,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,51.12,1.5975,False,False,True,False,False,False,False,False,True,False,False,False,False,False,223.28948658357217,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.0,False,True,False,False,0.0,True,5394.0,43.0,3.888075933770692,15.083333333333334
144471,700165,1462526607857792512,False,True,True,41.38189,2.15857,2,1.0,1.0,1.0,131.0,3.0,365.0,61,55,14,84,4.33,1,0.3,False,4.882801922586371,4.02535169073515,2.70805020110221,0.26236426446749106,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,65.5,43.666666666666664,False,False,True,False,False,True,False,False,False,False,False,False,False,False,312.32427720988665,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.25,True,False,False,False,0.0,True,5477.0,19.0,1.0371072476027983,15.0
144801,701493,1462526667975437568,True,True,True,41.38516,2.17945,2,1.0,1.0,1.0,59.59,32.0,360.0,83,50,0,0,4.75,1,0.28,True,4.104129862956897,3.9318256327243257,0.0,0.2468600779315258,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,29.795,1.8621875,True,False,False,False,True,False,False,False,False,False,False,False,False,False,233.13189128386705,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.0,True,False,False,False,1.0,True,5379.0,941.0,0.9388177007303264,15.0
147275,711907,1462526998661983488,True,True,True,41.42337,2.1749,1,1.0,1.0,1.0,16.92,31.0,1125.0,226,136,3,186,4.27,1,1.0,True,2.8859174075467844,4.919980925828125,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,16.92,0.5458064516129033,False,False,True,False,False,False,False,True,False,False,False,False,False,False,172.2719073700474,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.0,True,False,False,False,0.0,True,4067.0,238.0,4.034046250966648,15.0
171646,400154,1462517455599259648,True,True,True,41.40671,2.18592,3,1.0,2.0,2.0,228.24,2.0,330.0,94,171,34,204,4.81,10,1.07,True,5.434769489683537,5.147494476813453,3.5553480614894135,0.7275486072772778,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.3978952727983707,76.08,114.12,True,False,False,False,False,False,False,False,False,False,False,True,False,False,146.51213292603208,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.25,False,True,False,False,1.0,True,4784.0,12.0,2.587956450192431,15.333333333333334
171816,400154,1462517455599259648,True,True,True,41.40681,2.18553,3,1.0,2.0,2.0,177.6,3.0,330.0,86,111,23,138,4.76,10,1.16,True,5.185148668442399,4.718498871295094,3.1780538303479458,0.7701082216960736,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.3978952727983707,59.199999999999996,59.199999999999996,True,False,False,False,False,False,False,False,False,False,False,True,False,False,146.51213292603208,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.25,False,True,False,False,1.0,True,2874.0,30.0,2.579235115815376,15.333333333333334
174382,567180,1462512697602677504,True,True,True,41.40653,2.17455,8,1.5,3.0,6.0,354.0,1.0,100.0,84,62,19,114,4.56,6,0.48,True,5.872117789475416,4.143134726391533,2.995732273553991,0.3920420877760237,1.3862943611198906,1.9459101490553132,0.9162907318741551,1.9459101490553132,44.25,354.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,266.8418102833836,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.083333333333334,False,True,False,False,1.0,True,3910.0,15.0,2.184290012254768,15.083333333333334
183650,880805,1462532175421457152,False,True,True,41.38271,2.16032,1,1.0,1.0,1.0,142.0,1.0,5.0,343,29,0,0,4.63,1,0.16,False,4.962844630259907,3.4011973816621555,0.0,0.14842000511827327,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,142.0,142.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,312.32427720988665,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.833333333333334,True,False,False,False,0.0,True,5396.0,4033.0,0.8655320809339576,14.833333333333334
188267,366654,1462511435656904192,False,True,True,41.39316177368164,2.175757884979248,6,2.0,3.0,4.0,612.99,2.0,90.0,289,139,6,36,4.68,2,0.78,True,6.419978641369562,4.941642422609304,1.9459101490553132,0.5766133643039938,1.3862943611198906,1.6094379124341003,1.0986122886681098,1.0986122886681098,102.165,306.495,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.333333333333334,False,True,False,False,1.0,True,5378.0,25.0,0.8757972539828869,15.333333333333334
196021,953719,1462515335554914048,True,True,True,41.38842,2.16108,8,4.0,4.0,5.0,648.0,1.0,60.0,286,526,52,255,4.96,2,2.93,True,6.47543271670409,6.267200548541362,3.970291913552122,1.3686394258811698,1.6094379124341003,1.791759469228055,1.6094379124341003,1.0986122886681098,81.0,648.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.833333333333334,False,True,False,False,1.0,True,5391.0,26.0,0.6375190283882878,14.833333333333334
198958,971768,1462534626650611200,False,True,True,41.40805,2.21487,8,2.0,4.0,6.0,425.0,2.0,365.0,271,148,17,102,4.74,11,0.86,True,6.054439346269371,5.003946305945459,2.8903717578961645,0.6205764877251099,1.6094379124341003,1.9459101490553132,1.0986122886681098,2.4849066497880004,53.125,212.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,379.419041177246,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.833333333333334,False,False,True,False,1.0,True,5180.0,26.0,4.490853199518652,14.833333333333334
206122,1013855,1462535819228666112,True,True,True,41.39877,2.15887,4,1.0,2.0,2.0,183.5,2.0,1125.0,69,358,44,255,4.74,4,2.02,True,5.217649463480582,5.883322388488279,3.8066624897703196,1.1052568313867783,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.6094379124341003,45.875,91.75,True,False,False,False,False,False,True,False,False,False,False,False,False,False,207.4881488803305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.833333333333334,False,True,False,False,1.0,True,5323.0,32.0,1.5023974262631996,14.833333333333334
206167,1014050,1462535823002736128,True,True,True,41.37203,2.16343,2,1.0,1.0,3.0,187.33,3.0,365.0,14,181,8,48,4.9,1,1.01,True,5.2381957432066555,5.204006687076795,2.1972245773362196,0.6981347220709844,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,93.665,62.443333333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,244.40874969962195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.75,True,False,False,False,1.0,True,5352.0,305.0,1.7626614282415416,14.833333333333334
209673,1033366,1462536312929115648,False,True,True,41.398,2.1553,4,1.0,2.0,3.0,202.0,1.0,1125.0,80,380,7,42,4.8,1,2.32,True,5.313205979041787,5.942799375126701,2.0794415416798357,1.199964782928397,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,50.5,202.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,207.4881488803305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.583333333333334,True,False,False,False,1.0,True,4929.0,10.0,1.6186882533940183,14.75
234375,1227290,1462540239178834688,True,True,True,41.3997506,2.1747137,3,1.0,1.0,2.0,214.98,3.0,1125.0,238,158,28,168,4.75,1,1.44,True,5.375185810804614,5.0689042022202315,3.367295829986474,0.8919980393051105,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,71.66,71.66,True,False,False,False,False,True,False,False,False,False,False,False,False,False,250.77951196511597,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.666666666666666,True,False,False,False,1.0,True,3306.0,24.0,1.4649586716251184,14.666666666666666
252232,1298586,1462517162043042560,True,True,True,41.41626,2.20149,5,1.0,3.0,3.0,332.5,2.0,999.0,171,146,2,12,4.54,5,0.84,True,5.809642865355678,4.990432586778736,1.0986122886681098,0.6097655716208943,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.791759469228055,66.5,166.25,True,False,False,False,False,False,False,False,False,False,False,True,False,False,150.62106269937343,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.666666666666666,False,True,False,False,1.0,True,5235.0,99.0,4.221793391320516,14.666666666666666
268017,1405013,1462544915225415680,False,True,True,41.39268,2.17214,6,2.0,3.0,3.0,550.0,2.0,1125.0,246,112,15,90,4.56,15,0.65,True,6.311734809152915,4.727387818712341,2.772588722239781,0.5007752879124893,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.772588722239781,91.66666666666667,275.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.333333333333334,False,False,True,False,1.0,True,5183.0,10.0,0.6571956390011481,14.583333333333334
268022,1405013,1462544915225415680,False,True,True,41.39184,2.17146,6,2.0,3.0,3.0,567.5,2.0,1125.0,247,215,47,255,4.68,15,1.86,True,6.343001313190591,5.375278407684165,3.871201010907891,1.0508216248317612,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.772588722239781,94.58333333333333,283.75,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.333333333333334,False,False,True,False,1.0,True,3468.0,13.0,0.5483325912502638,14.583333333333334
269467,1411775,1462545082021458944,True,True,True,41.40181,2.1761,2,1.0,2.0,1.0,227.43,7.0,760.0,322,115,13,182,4.8,2,1.11,True,5.431229817667778,4.7535901911063645,2.6390573296152584,0.7466879474879752,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,113.715,32.49,True,False,False,False,False,True,False,False,False,False,False,False,False,False,266.8418102833836,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.5,False,True,False,False,1.0,True,3104.0,23.0,1.7201224460262075,14.583333333333334
272282,1425070,1462545439791790080,True,True,True,41.38347,2.15802,8,2.0,3.0,5.0,570.67,1.0,1125.0,282,449,17,102,4.92,1,2.64,True,6.348561901818721,6.1092475827643655,2.8903717578961645,1.2919836816486494,1.3862943611198906,1.791759469228055,1.0986122886681098,0.6931471805599453,71.33375,570.67,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.0,True,False,False,False,1.0,True,5112.0,13.0,0.9849134492000736,14.583333333333334
273229,1429552,1462545597177562368,False,True,True,41.3778,2.1582,2,1.0,1.0,1.0,173.33,1.0,1125.0,82,220,23,138,4.66,1,1.28,True,5.160950054755124,5.3981627015177525,3.1780538303479458,0.8241754429663494,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,86.665,173.33,True,False,False,False,False,True,False,False,False,False,False,False,False,False,312.32427720988665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.583333333333334,True,False,False,False,1.0,True,5160.0,24.0,1.375632732987736,14.583333333333334
273932,1432835,1462545663970899968,True,True,True,41.3895527,2.1576557,4,2.0,2.0,2.0,254.86,3.0,365.0,167,383,36,216,4.74,43,2.19,True,5.544630419888889,5.950642552587727,3.6109179126442243,1.1600209167967532,1.0986122886681098,1.0986122886681098,1.0986122886681098,3.784189633918261,63.715,84.95333333333333,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,True,False,1.0,True,5259.0,23.0,0.9438669959338932,14.583333333333334
274156,1447144,1462518133520628480,False,True,True,41.37314,2.16789,3,1.0,2.0,5.0,263.0,1.0,330.0,365,2,0,0,3.5,448,0.01,True,5.575949103146316,1.0986122886681098,0.0,0.009950330853168083,1.0986122886681098,1.791759469228055,0.6931471805599453,6.1070228877422545,87.66666666666667,263.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,244.40874969962195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,False,True,1.0,True,5203.0,1368.0,1.5867458075472876,14.5
275336,1435464,1462545746577036288,True,True,False,41.38306672940918,2.1551754500947617,6,2.0,3.0,4.0,338.0,1.0,1125.0,250,169,12,72,4.69,14,1.0,True,5.82600010738045,5.135798437050262,2.5649493574615367,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.0986122886681098,2.70805020110221,56.333333333333336,338.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,328.39122847313126,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,True,False,1.0,True,5066.0,27.0,1.2192272425090844,14.583333333333334
275346,1435464,1462545746577036288,True,True,False,41.39175721131073,2.125056260360505,6,0.0,3.0,4.0,404.6,1.0,1125.0,265,117,19,114,4.78,14,0.69,True,6.005367452276974,4.770684624465665,2.995732273553991,0.5247285289349821,1.3862943611198906,1.6094379124341003,0.0,2.70805020110221,67.43333333333334,404.6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,152.1619307917861,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,True,False,1.0,True,5110.0,45.0,3.6646709080579227,14.583333333333334
275350,1435464,1462545746577036288,True,True,False,41.38099,2.17213,5,0.0,3.0,4.0,124.2,32.0,1125.0,342,57,2,128,4.58,14,0.38,True,4.829912458665998,4.060443010546419,1.0986122886681098,0.32208349916911333,1.3862943611198906,1.6094379124341003,0.0,2.70805020110221,24.84,3.88125,True,False,False,False,True,False,False,False,False,False,False,False,False,False,147.34113550934208,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,True,False,1.0,True,4506.0,108.0,0.7712058993613085,14.583333333333334
283231,1475411,1462546852588286464,True,True,True,41.39086,2.18803,4,1.0,1.0,2.0,288.0,1.0,1125.0,152,380,29,174,4.93,1,2.17,True,5.666426688112432,5.942799375126701,3.4011973816621555,1.1537315878891892,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,72.0,288.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,248.61254129710414,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.5,True,False,False,False,1.0,True,5255.0,13.0,1.6659334854183498,14.5
288034,1447144,1462518133520628480,False,True,True,41.38839,2.15019,2,1.0,1.0,2.0,88.13,30.0,1125.0,365,19,0,0,4.65,448,0.11,True,4.490095978142626,2.995732273553991,0.0,0.10436001532424277,0.6931471805599453,1.0986122886681098,0.6931471805599453,6.1070228877422545,44.065,2.9376666666666664,True,False,False,False,False,True,False,False,False,False,False,False,False,False,328.39122847313126,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,False,True,1.0,True,5188.0,2436.0,1.5397774074082713,14.5
290535,1447144,1462518133520628480,False,True,True,41.38493,2.1809,6,1.0,3.0,4.0,174.47,32.0,330.0,349,11,1,64,4.91,448,0.06,True,5.167468088123044,2.4849066497880004,0.6931471805599453,0.058268908123975775,1.3862943611198906,1.6094379124341003,0.6931471805599453,6.1070228877422545,29.078333333333333,5.4521875,True,False,False,False,True,False,False,False,False,False,False,False,False,False,233.13189128386705,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,False,True,1.0,True,5173.0,355.0,1.0622635571572032,14.5
315769,1994100,1462521554636439552,True,True,True,41.40466,2.17147,5,1.0,2.0,4.0,246.0,1.0,90.0,169,103,18,108,4.83,3,0.59,True,5.5093883366279774,4.6443908991413725,2.9444389791664403,0.4637340162321401,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.3862943611198906,49.2,246.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,198.74040682901872,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14.416666666666666,False,True,False,False,1.0,True,5232.0,9.0,1.934097572650463,14.25
320506,1642180,1462519410373032960,False,True,True,41.37195,2.16936,2,1.0,1.0,1.0,161.67,3.0,365.0,148,89,11,66,4.78,1,0.51,True,5.091723608778362,4.499809670330265,2.4849066497880004,0.412109650826833,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,80.835,53.88999999999999,True,False,False,False,False,False,False,False,False,False,False,False,True,False,244.40874969962195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.416666666666666,True,False,False,False,1.0,True,5235.0,25.0,1.719131462204033,14.416666666666666
330766,1687524,1462565114178037760,True,True,True,41.39076,2.17503,3,1.0,1.0,3.0,208.0,3.0,1125.0,27,342,33,198,4.9,2,1.98,True,5.342334251964811,5.8377304471659395,3.5263605246161616,1.091923300517313,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,69.33333333333333,69.33333333333333,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.333333333333334,False,True,False,False,1.0,True,5176.0,10.0,0.6536976821260622,14.333333333333334
330957,893805,1462514977807399168,True,True,True,41.39782414629114,2.170576755958843,5,1.0,3.0,4.0,388.0,1.0,1125.0,326,760,68,255,4.8,12,4.36,True,5.963579343618446,6.634633357861686,4.23410650459726,1.6789639750827108,1.3862943611198906,1.6094379124341003,0.6931471805599453,2.5649493574615367,77.6,388.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.833333333333334,False,False,True,False,1.0,True,5231.0,10.0,1.1707826860320243,14.833333333333334
341563,1447144,1462518133520628480,False,True,True,41.3826,2.13075,2,1.0,1.0,2.0,84.68,32.0,330.0,365,1,0,0,5.0,448,0.01,True,4.450619426139493,0.6931471805599453,0.0,0.009950330853168083,0.6931471805599453,1.0986122886681098,0.6931471805599453,6.1070228877422545,42.34,2.64625,True,False,False,False,False,False,False,False,True,False,False,False,False,False,182.02478309253567,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,False,True,1.0,True,5180.0,5180.0,3.2025315099846443,14.5
343864,1744516,1462577289140824064,False,True,True,41.40735,2.15885,4,2.0,3.0,5.0,207.5,1.0,1125.0,112,77,14,84,4.53,35,0.53,True,5.339939041238856,4.356708826689592,2.70805020110221,0.4252677354043441,1.3862943611198906,1.791759469228055,1.0986122886681098,3.58351893845611,51.875,207.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,207.4881488803305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.583333333333334,False,False,True,False,1.0,True,4398.0,35.0,2.3627164033002077,14.333333333333334
