id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Guipúzcoa,district_Vizcaya,district_Álava,neighbourhood_price_encoded,property_type_Entire chalet,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire villa,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in cottage,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,has_sea_view,n_amenities,host_user_tenure_years
1120409276951803631,124238461,1468254444911364608,False,True,True,43.32605,-3.00707,4,1.0,2.0,2.0,310.43,3.0,1125.0,312,21,8,48,4.81,1,0.85,True,5.7411745938732635,3.091042453358316,2.1972245773362196,0.6151856390902335,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,77.6075,103.47666666666667,True,False,False,False,False,True,False,275.4837399304066,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0833333333333335,True,False,False,False,1.0,True,739.0,290.0,9.119923171116882,6,True,False,False,False,41,9.166666666666666
1323333116612702312,7788975,1462741227522057472,True,False,True,43.24576,-2.11345,1,1.0,1.0,2.0,173.67,1.0,1125.0,303,17,15,90,4.88,1,1.16,True,5.162898479440301,2.8903717578961645,2.772588722239781,0.7701082216960736,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,173.67,173.67,False,False,True,False,True,False,False,311.6227826768568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.4166666666666667,True,False,False,False,0.0,True,438.0,48.0,13.404034494413445,0,False,False,False,False,36,12.916666666666666
613625522482622030,446462672,1470011169823779328,False,True,True,43.32371,-1.98328,2,2.0,1.0,1.0,180.0,1.0,365.0,17,214,44,255,4.77,4,4.27,True,5.198497031265826,5.3706380281276624,3.80666248977032,1.6620303625532709,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,90.0,180.0,False,False,True,False,True,False,False,384.9671906787846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4.166666666666667,False,True,False,False,0.25,True,1504.0,18.0,0.6246543448429812,70,False,False,False,False,25,4.333333333333333
42128003,331650264,1469638306649739520,False,True,True,43.25665,-2.15589,5,1.0,2.0,2.0,171.0,1.0,1125.0,130,14,0,0,4.64,5,0.2,True,5.147494476813453,2.70805020110221,0.0,0.1823215567939546,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.791759469228055,34.2,171.0,True,False,False,False,True,False,False,311.6227826768568,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.416666666666667,False,True,False,False,1.0,True,2118.0,396.0,15.713768053683657,1,False,False,False,False,19,6.416666666666667
847750418995878627,545695379,1529335629984944384,False,True,True,43.31193,-2.67828,2,1.0,2.0,2.0,58.0,1.0,365.0,304,53,32,192,5.0,1,2.39,True,4.07753744390572,3.9889840465642745,3.49650756146648,1.220829921392359,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,29.0,58.0,False,False,True,False,False,True,False,179.68924200598113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.8333333333333337,True,False,False,False,0.0,True,664.0,16.0,21.479734344430497,9,False,False,True,False,41,2.5833333333333335
1708107138202493283,1708107031447640365,1708107139184334592,False,False,True,42.6935783,-2.3964883,4,1.0,2.0,3.0,115.0,1.0,365.0,339,0,0,0,,1,0.0,True,4.7535901911063645,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,28.75,115.0,True,False,False,False,False,False,True,224.7065859092175,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,1.0,False,,,28.181274115849067,0,False,False,True,False,29,0.0
19676981,45286237,1465672118058483456,False,True,True,43.17877,-2.30791,5,2.0,3.0,4.0,171.5,2.0,360.0,296,17,0,0,4.53,1,0.24,True,5.150397236471415,2.8903717578961645,0.0,0.2151113796169455,1.3862943611198906,1.6094379124341005,1.0986122886681098,0.6931471805599453,34.3,85.75,True,False,False,False,True,False,False,259.3163421516755,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.916666666666666,True,False,False,False,1.0,True,2146.0,406.0,30.674290134534864,0,False,False,False,False,12,10.75
1147634162455896226,374138888,1463555269157057792,False,True,True,43.2620969,-2.9285592,4,1.0,1.0,2.0,213.0,1.0,999.0,213,41,13,78,4.56,14,1.57,True,5.365976015021851,3.737669618283368,2.6390573296152584,0.9439058989071284,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.70805020110221,53.25,213.0,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.583333333333333,False,False,True,False,1.0,True,783.0,88.0,0.5311200869679626,20,True,False,True,False,41,5.583333333333333
40988341,36543418,1465544292933365248,True,True,True,43.25854,-2.93697,4,2.0,2.0,3.0,245.5,1.0,1125.0,47,144,16,96,4.94,1,1.82,True,5.5073619934827445,4.976733742420574,2.833213344056216,1.0367368849500225,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,61.375,245.5,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.416666666666666,True,False,False,False,1.0,True,2370.0,6.0,0.5209548589150571,37,False,False,True,False,48,11.0
1424683501977565732,696403477,1470734467714695680,False,False,True,43.264367309508,-2.9276793108367927,4,1.0,2.0,3.0,457.0,1.0,365.0,365,0,0,0,,1,0.0,False,6.126869184114185,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,114.25,457.0,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0833333333333333,True,False,False,False,0.0,False,,,0.611964956144251,5,False,False,False,False,2,1.0833333333333333
43675038,150446003,1468479628824120320,True,True,True,43.01316,-2.25201,16,8.5,8.0,8.0,550.0,2.0,1125.0,302,8,2,12,4.75,9,0.11,True,6.311734809152915,2.1972245773362196,1.0986122886681098,0.1043600153242427,2.1972245773362196,2.1972245773362196,2.2512917986064953,2.302585092994046,34.375,275.0,True,False,False,False,True,False,False,217.70125661375658,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.75,False,True,False,False,0.3333333333333333,True,2188.0,32.0,38.853305534007575,5,False,False,False,False,18,8.75
1668763221888741165,69923417,1462791175630305792,False,True,True,43.32189160559344,-3.018404178806819,4,1.0,1.0,2.0,101.5,2.0,1125.0,336,4,4,24,5.0,36,2.0,True,4.629862798578463,1.6094379124341005,1.6094379124341005,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.610917912644224,25.375,50.75,True,False,False,False,False,True,False,174.2066251966252,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,False,True,False,0.9722222222222222,True,60.0,27.0,9.404710813917111,4,True,False,False,False,7,10.083333333333334
854088247450090486,214425790,1469122642911727104,True,True,True,43.2637587,-2.9219777,2,1.5,1.0,1.0,234.0,1.0,31.0,44,169,33,198,4.84,1,4.29,True,5.459585514144159,5.135798437050262,3.5263605246161616,1.665818245870208,0.6931471805599453,0.6931471805599453,0.9162907318741552,0.6931471805599453,117.0,234.0,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.25,True,False,False,False,0.0,True,1181.0,11.0,1.0578288604177766,6,False,False,False,False,35,7.75
1266491903555136095,50344799,1465770882401311744,False,True,True,43.2510049,-2.9178942,4,1.0,2.0,2.0,108.04,1.0,1125.0,74,75,39,234,4.68,1,3.63,True,4.691714787388277,4.330733340286331,3.688879454113936,1.5325568680981427,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,27.01,108.04,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666663,True,False,False,False,1.0,True,620.0,20.0,1.9230055269776856,4,False,False,True,False,51,10.5
599295108332973050,350381515,1469697993783162368,False,True,True,43.37026520689844,-2.504822045049828,5,2.0,3.0,5.0,135.0,1.0,1125.0,165,34,1,6,4.91,1,0.7,True,4.912654885736052,3.5553480614894135,0.6931471805599453,0.5306282510621704,1.3862943611198906,1.791759469228055,1.0986122886681098,0.6931471805599453,27.0,135.0,True,False,False,False,False,True,False,204.25289705745845,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.166666666666667,True,False,False,False,1.0,True,1464.0,262.0,36.78953117933445,1,False,False,True,True,43,6.0
18967372,47263281,1465712131545065472,False,True,True,43.26601,-1.97929,8,3.5,5.0,7.0,913.0,1.0,1125.0,325,59,3,18,4.88,1,0.55,True,6.81783057145415,4.0943445622221,1.3862943611198906,0.4382549309311553,1.791759469228055,2.0794415416798357,1.5040773967762742,0.6931471805599453,114.125,913.0,True,False,False,False,True,False,False,329.4315274902232,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.083333333333334,True,False,False,False,1.0,True,3245.0,234.0,5.816437326525547,0,True,True,True,False,62,10.666666666666666
19158069,127852243,1462934589016397312,True,True,True,43.26399,-2.93173,4,2.0,2.0,3.0,312.5,4.0,1125.0,246,255,19,152,4.85,1,2.33,True,5.7477993600729755,5.545177444479562,2.995732273553991,1.2029723039923526,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,78.125,78.125,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,True,False,False,False,1.0,True,3280.0,23.0,0.2867542125866812,12,False,False,True,False,51,9.166666666666666
1443208396265929898,123392675,1468248010641551616,False,True,True,43.38084586621728,-2.584666460752487,5,1.0,2.0,4.0,262.6,1.0,365.0,324,0,0,0,,2,0.0,True,5.574432802628352,0.0,0.0,0.0,1.0986122886681098,1.6094379124341005,0.6931471805599453,1.0986122886681098,52.52,262.6,True,False,False,False,False,True,False,240.70865893365894,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.083333333333334,False,True,False,False,1.0,False,,,31.223176169357423,2,False,False,False,False,5,9.25
50573207,408608763,1469866541872691456,True,True,True,43.29448,-1.97413,6,3.0,3.0,3.0,522.0,2.0,30.0,7,34,8,48,4.85,1,0.56,True,6.259581464064923,3.5553480614894135,2.1972245773362196,0.4446858212614457,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,87.0,261.0,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,True,False,False,False,1.0,True,1809.0,313.0,2.7097395892019516,2,False,True,True,False,41,5.0
1672634481456009836,538758881,1470415810751425536,False,True,True,43.31414,-2.00307,4,1.0,3.0,4.0,232.0,1.0,365.0,252,0,0,0,,14,0.0,True,5.4510384535657,0.0,0.0,0.0,1.3862943611198906,1.6094379124341005,0.6931471805599453,2.70805020110221,58.0,232.0,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3333333333333333,False,False,True,False,1.0,False,,,1.8288165367856577,20,False,False,False,False,3,2.75
1468640641391591926,270035241,1463349585412104704,False,True,True,43.32026,-2.42134,6,2.0,4.0,4.0,346.0,2.0,1125.0,185,7,7,42,4.57,54,0.63,True,5.849324779946859,2.0794415416798357,2.0794415416798357,0.4885800148186709,1.6094379124341005,1.6094379124341005,1.0986122886681098,4.007333185232471,57.666666666666664,173.0,True,False,False,False,False,True,False,221.22940529100532,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.916666666666667,False,False,False,True,1.0,True,333.0,18.0,35.60749953771422,3,False,False,True,False,35,7.0
851942612407784507,225771123,1463221003667123200,True,True,True,43.2979,-2.08956,12,6.0,6.0,9.0,639.33,2.0,1125.0,99,81,26,156,4.95,1,2.08,True,6.461983668464826,4.406719247264253,3.295836866004329,1.1249295969854831,1.9459101490553132,2.302585092994046,1.9459101490553132,0.6931471805599453,53.2775,319.665,True,False,False,False,True,False,False,241.1948719019772,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.25,True,False,False,False,1.0,True,1166.0,4.0,9.05650497332874,0,False,False,True,False,32,7.583333333333333
1330414057979034333,671858582,1470683671025096704,False,True,True,43.25567100990477,-2.924552289468333,2,1.0,1.0,1.0,82.0,1.0,365.0,357,9,7,42,4.56,2,0.58,True,4.418840607796598,2.302585092994046,2.0794415416798357,0.4574248470388754,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,41.0,82.0,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4166666666666667,False,True,False,False,0.0,True,466.0,208.0,1.1747023664490095,71,False,False,False,False,12,1.4166666666666667
1275193888762881617,658887525,1470654861536727296,True,True,True,43.26707127143118,-2.923087308722346,3,1.0,2.0,3.0,153.0,1.0,365.0,350,67,42,252,4.76,1,3.76,True,5.0369526024136295,4.219507705176107,3.7612001156935624,1.5602476682433286,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,51.0,153.0,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666663,True,False,False,False,1.0,True,536.0,9.0,1.065534934999501,49,False,False,False,False,27,1.6666666666666663
640467225848348561,117422992,1462911658507901952,True,True,True,43.36616,-1.79136,8,2.0,4.0,7.0,585.0,2.0,1125.0,55,16,1,6,4.75,18,0.35,True,6.373319789577012,2.833213344056216,0.6931471805599453,0.300104592450338,1.6094379124341005,2.0794415416798357,1.0986122886681098,2.9444389791664403,73.125,292.5,True,False,False,False,True,False,False,290.70417552545996,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.25,False,False,True,False,1.0,True,1363.0,284.0,16.248292140201247,4,False,True,True,True,51,9.333333333333334
1263042088195534687,655714526,1470647873297916672,False,False,True,43.26056556225642,-2.9192437418029793,3,1.0,2.0,3.0,195.72,1.0,1125.0,85,23,17,102,4.91,1,1.15,True,5.281781397907937,3.1780538303479458,2.8903717578961645,0.7654678421395714,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,65.24,195.72,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666663,True,False,False,False,1.0,True,602.0,22.0,1.304271027103235,12,False,False,False,False,22,1.6666666666666663
1353624815220933124,63070557,1462752186168523520,False,True,True,43.32243896898723,-1.9683283999999968,2,1.0,1.0,2.0,191.0,2.0,1125.0,150,8,4,24,3.75,36,0.49,True,5.2574953720277815,2.1972245773362196,1.6094379124341005,0.3987761199573678,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.610917912644224,95.5,95.5,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,False,True,False,0.8888888888888888,True,485.0,20.0,1.138454647428464,26,False,False,False,False,23,10.25
647782509686427988,63070557,1462752186168523520,False,True,True,43.32467,-1.97605,4,1.0,2.0,3.0,420.5,1.0,365.0,166,13,0,0,4.62,36,0.26,True,6.04381977744191,2.6390573296152584,0.0,0.2311117209633866,1.0986122886681098,1.3862943611198906,0.6931471805599453,3.610917912644224,105.125,420.5,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,False,True,False,0.8888888888888888,True,1474.0,606.0,0.821750056022934,41,False,False,False,False,23,10.25
1357549702516034672,9159195,1462796405641818880,False,True,True,43.259880551266434,-2.921187027774104,2,1.0,1.0,1.0,129.0,2.0,1125.0,70,13,6,36,4.69,3,0.87,True,4.867534450455582,2.6390573296152584,1.9459101490553132,0.6259384308664953,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,64.5,64.5,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,True,False,False,1.0,True,447.0,18.0,1.1710679434406224,24,False,False,False,False,23,12.666666666666666
44102317,63070557,1462752186168523520,False,True,True,43.31988,-1.97928,6,2.0,3.0,4.0,363.0,1.0,1125.0,186,63,0,0,4.83,36,0.87,True,5.8971538676367405,4.1588830833596715,0.0,0.6259384308664953,1.3862943611198906,1.6094379124341005,1.0986122886681098,3.610917912644224,60.5,363.0,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,False,True,False,0.8888888888888888,True,2174.0,592.0,0.2345049964974414,31,False,False,False,False,24,10.25
26408651,198580078,1469034785872928000,True,True,True,43.32349,-1.98482,7,2.0,4.0,4.0,393.76,2.0,1125.0,298,424,60,255,4.77,2,4.42,True,5.978277985303807,6.052089168924417,4.110873864173311,1.6900958154515549,1.6094379124341005,1.6094379124341005,1.0986122886681098,1.0986122886681098,56.25142857142857,196.88,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,True,False,False,1.0,True,2881.0,18.0,0.6471517649622451,81,False,False,True,True,39,8.0
1562231456563339288,550521861,1470461798307006720,False,True,True,43.2583971,-2.9353922,1,1.0,1.0,1.0,13.03,31.0,365.0,122,0,0,0,,13,0.0,True,2.6411978941143697,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.6390573296152584,13.03,0.4203225806451612,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.4166666666666665,False,False,True,False,0.2307692307692307,False,,,0.5128035328811135,30,False,False,False,False,27,2.5
6217708,32246889,1465473659469736192,True,True,True,43.31212,-2.00323,4,1.0,2.0,3.0,182.6,5.0,30.0,42,54,12,120,4.85,1,0.64,True,5.21275947818639,4.007333185232471,2.5649493574615367,0.494696241836107,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,45.65,36.52,True,False,False,False,True,False,False,384.9671906787846,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.083333333333334,True,False,False,False,1.0,True,2524.0,26.0,1.9102095770081695,11,False,False,True,False,54,11.166666666666666
1435503089398824013,260531092,1469376605939759360,True,True,True,43.28111999758737,-1.9502311228271343,6,2.0,2.0,3.0,127.0,1.0,30.0,292,20,20,120,4.95,5,1.91,True,4.852030263919617,3.044522437723423,3.044522437723423,1.068153081183401,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.791759469228055,21.166666666666668,127.0,True,False,False,False,True,False,False,199.1102332852333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.083333333333333,False,True,False,False,1.0,True,314.0,36.0,4.834527993505307,1,False,False,True,False,26,7.083333333333333
802837551891453080,488751732,1470199714163101696,False,True,True,43.25649,-2.92508,2,1.0,1.0,1.0,79.88,1.0,1125.0,140,136,34,204,4.67,1,3.3,True,4.392966574712216,4.919980925828125,3.5553480614894135,1.4586150226995167,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,39.94,79.88,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.4166666666666665,True,False,False,False,0.0,True,1236.0,7.0,1.0813406590860344,85,True,False,True,False,44,3.5833333333333335
1427042842849770024,696722668,1470735076464458240,False,True,True,43.3180321202364,-1.9849624307426572,1,1.0,1.0,1.0,197.0,1.0,999.0,91,1,1,6,5.0,6,1.0,False,5.288267030694535,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,197.0,197.0,False,False,True,False,True,False,False,384.9671906787846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0833333333333333,False,True,False,False,0.0,True,19.0,19.0,0.3058363609184124,55,True,False,False,False,18,1.0833333333333333
644706553209879174,270035241,1463349585412104704,False,True,True,43.25421,-2.25968,5,2.0,3.0,4.0,294.0,2.0,1125.0,192,27,6,36,4.7,54,0.55,True,5.68697535633982,3.332204510175204,1.9459101490553132,0.4382549309311553,1.3862943611198906,1.6094379124341005,1.0986122886681098,4.007333185232471,58.8,147.0,True,False,False,False,True,False,False,245.91700881834217,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.916666666666667,False,False,False,True,1.0,True,1464.0,18.0,23.64068949940729,0,False,False,True,False,22,7.0
24033992,65619920,1466811474034372608,True,True,True,43.25919342041016,-2.9216148853302,6,2.0,3.0,3.0,295.0,2.0,1125.0,37,236,24,144,4.88,4,2.35,True,5.69035945432406,5.4680601411351315,3.218875824868201,1.208960345836975,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.6094379124341005,49.166666666666664,147.5,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.25,False,True,False,False,1.0,True,3017.0,4.0,1.1635943584497788,53,False,False,True,False,45,10.166666666666666
31709360,56054495,1465918072918646528,True,True,True,43.26423,-2.94184,6,2.0,4.0,6.0,269.0,1.0,31.0,66,168,62,255,4.95,2,1.92,True,5.598421958998375,5.1298987149230735,4.143134726391533,1.0715836162801904,1.6094379124341005,1.9459101490553132,1.0986122886681098,1.0986122886681098,44.833333333333336,269.0,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,True,False,False,1.0,True,2628.0,18.0,0.5704928217132175,6,False,False,True,False,29,10.416666666666666
1120832302654590206,40549256,1462684922929686272,False,True,True,43.28746,-2.17367,6,2.0,3.0,5.0,405.0,1.0,1125.0,120,12,6,36,4.83,9,0.46,True,6.0063531596017325,2.5649493574615367,1.9459101490553132,0.3784364357202451,1.3862943611198906,1.791759469228055,1.0986122886681098,2.302585092994046,67.5,405.0,True,False,False,False,True,False,False,290.406314834125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.833333333333334,False,True,False,False,1.0,True,783.0,40.0,15.947880248775755,6,False,False,False,True,31,10.833333333333334
35733190,34791447,1465513263232453632,False,True,True,43.18245,-2.26705,6,2.0,3.0,4.0,235.0,1.0,1125.0,47,43,4,24,4.98,1,0.51,True,5.4638318050256105,3.784189633918261,1.6094379124341005,0.412109650826833,1.3862943611198906,1.6094379124341005,1.0986122886681098,0.6931471805599453,39.166666666666664,235.0,True,False,False,False,True,False,False,209.2902052910053,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,True,False,False,False,1.0,True,2534.0,181.0,27.64347661238431,0,False,False,True,False,46,11.0
1344772456951372656,160412156,1463008168028527104,False,True,True,43.3293202,-3.036698,3,1.0,3.0,4.0,137.5,2.0,999.0,32,16,8,48,4.75,42,1.09,True,4.930870325627393,2.833213344056216,2.1972245773362196,0.7371640659767197,1.3862943611198906,1.6094379124341005,0.6931471805599453,3.7612001156935624,45.833333333333336,68.75,True,False,False,False,False,True,False,183.03268329554044,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.583333333333334,False,False,True,False,1.0,True,441.0,58.0,11.050888991297125,3,False,False,True,False,31,8.583333333333334
36798951,255344190,1469349649946247424,False,True,True,43.24916290055477,-2.54881201882155,16,5.0,9.0,20.0,580.0,1.0,1125.0,292,18,4,24,4.44,14,0.23,True,6.364750756851911,2.9444389791664403,1.6094379124341005,0.2070141693843261,2.302585092994046,3.044522437723423,1.791759469228055,2.70805020110221,36.25,580.0,True,False,False,False,False,True,False,218.99243235071808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.916666666666667,False,False,True,False,0.4285714285714285,True,2373.0,25.0,31.312484624165116,3,False,False,False,False,20,7.166666666666667
16941963,76078094,1466933660266277888,True,True,True,43.36253,-1.79316,4,1.0,2.0,3.0,251.06,2.0,1125.0,291,154,21,126,4.95,2,1.4,True,5.529667154409346,5.043425116919247,3.091042453358316,0.8754687373538999,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,62.765,125.53,True,False,False,False,True,False,False,290.70417552545996,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,False,True,False,False,1.0,True,3294.0,2.0,15.982472005974415,14,False,False,True,False,52,10.0
49059978,122050593,1468238389389410304,False,True,True,43.32393,-1.9754,4,1.5,2.0,3.0,487.0,1.0,365.0,269,54,4,24,4.56,15,0.86,True,6.1903154058531475,4.007333185232471,1.6094379124341005,0.6205764877251099,1.0986122886681098,1.3862943611198906,0.9162907318741552,2.772588722239781,121.75,487.0,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.25,False,False,True,False,1.0,True,1894.0,164.0,0.7823419130636889,62,False,False,False,False,17,9.25
1709577563158554521,1709577509024773149,1709577563926529536,False,True,True,43.3807514,-2.9904868,4,2.0,2.0,2.0,418.67,2.0,330.0,241,0,0,0,,1,0.0,True,6.0394686881564486,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,104.6675,209.335,True,False,False,False,False,True,False,235.94844479139564,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,1.0,False,,,13.841381205792471,0,False,False,True,False,55,0.0
16295850,106611899,1462887018901070592,True,True,True,43.39113,-2.9863,2,1.0,1.0,1.0,80.0,1.0,7.0,36,645,82,255,4.84,1,5.75,True,4.394449154672439,6.470799503782602,4.418840607796598,1.9095425048844383,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,40.0,80.0,False,False,True,False,False,True,False,235.94844479139564,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.25,True,False,False,False,0.0,True,3366.0,3.0,14.839393833793412,2,False,True,False,True,38,9.5
